,Start,Value,Duration
4176,2023-01-10 16:04:31.499,firefox.exe,0 days 00:00:02.353000
4177,2023-01-10 16:04:33.852,LeagueClientUx.exe,0 days 00:00:36.114000
4178,2023-01-10 16:05:09.966,firefox.exe,0 days 00:00:05.572000
4179,2023-01-10 16:05:15.538,LeagueClientUx.exe,0 days 00:00:18.501000
4180,2023-01-10 16:05:34.039,firefox.exe,0 days 00:00:00.956000
4181,2023-01-10 16:05:34.995,LeagueClientUx.exe,0 days 00:00:02.493000
4182,2023-01-10 16:05:37.488,firefox.exe,0 days 00:00:04.674000
4183,2023-01-10 16:05:42.162,LeagueClientUx.exe,0 days 00:00:04.366000
4184,2023-01-10 16:05:46.528,firefox.exe,0 days 00:00:07.615000
4185,2023-01-10 16:05:54.143,LeagueClientUx.exe,0 days 00:00:31.864000
4186,2023-01-10 16:06:26.007,firefox.exe,0 days 00:00:11.286000
4187,2023-01-10 16:06:37.293,explorer.exe,0 days 00:00:10
4188,2023-01-10 16:06:47.293,firefox.exe,0 days 00:00:20.945000
4189,2023-01-10 16:07:08.238,explorer.exe,0 days 00:00:00.400000
4190,2023-01-10 16:07:08.638,League of Legends.exe,0 days 00:00:11.458000
4191,2023-01-10 16:07:20.096,firefox.exe,0 days 00:00:02.567000
4192,2023-01-10 16:07:22.663,League of Legends.exe,0 days 00:09:44.656000
4193,2023-01-10 16:17:07.319,firefox.exe,0 days 00:00:01.290000
4194,2023-01-10 16:17:08.609,League of Legends.exe,0 days 00:06:38.726000
4195,2023-01-10 16:23:47.335,firefox.exe,0 days 00:00:25.284000
4196,2023-01-10 16:24:12.619,LeagueClientUx.exe,0 days 00:00:17.455000
4197,2023-01-10 16:24:30.074,firefox.exe,0 days 00:00:58.775000
4198,2023-01-10 16:25:28.849,LeagueClientUx.exe,0 days 00:00:15.170000
4199,2023-01-10 16:25:44.019,explorer.exe,0 days 00:00:03.292000
4200,2023-01-10 16:25:47.311,LeagueClientUx.exe,0 days 00:00:27.383000
4201,2023-01-10 16:26:14.694,firefox.exe,0 days 00:00:01.178000
4202,2023-01-10 16:26:15.872,LeagueClientUx.exe,0 days 00:00:07.318000
4203,2023-01-10 16:26:23.190,firefox.exe,0 days 00:00:03.227000
4204,2023-01-10 16:26:26.417,LeagueClientUx.exe,0 days 00:00:19.365000
4205,2023-01-10 16:26:45.782,firefox.exe,0 days 00:00:06.920000
4206,2023-01-10 16:26:52.702,LeagueClientUx.exe,0 days 00:00:28.918000
4207,2023-01-10 16:27:21.620,firefox.exe,0 days 00:00:05.829000
4208,2023-01-10 16:27:27.449,LeagueClientUx.exe,0 days 00:00:09.895000
4209,2023-01-10 16:27:37.344,firefox.exe,0 days 00:00:22.470000
4210,2023-01-10 16:27:59.814,League of Legends.exe,0 days 00:02:37.224000
4211,2023-01-10 16:30:37.038,firefox.exe,0 days 00:00:00.156000
4212,2023-01-10 16:30:37.194,League of Legends.exe,0 days 00:00:37.909000
4213,2023-01-10 16:31:15.103,firefox.exe,0 days 00:00:01.142000
4214,2023-01-10 16:31:16.245,League of Legends.exe,0 days 00:02:29.956000
4215,2023-01-10 16:33:46.201,firefox.exe,0 days 00:00:02.193000
4216,2023-01-10 16:33:48.394,League of Legends.exe,0 days 00:08:12.867000
4217,2023-01-10 16:42:01.261,firefox.exe,0 days 00:00:01.286000
4218,2023-01-10 16:42:02.547,League of Legends.exe,0 days 00:03:54.840000
4219,2023-01-10 16:45:57.387,firefox.exe,0 days 00:00:12.490000
4220,2023-01-10 16:46:09.877,LeagueClientUx.exe,0 days 00:00:26.177000
4221,2023-01-10 16:46:36.054,firefox.exe,0 days 00:00:02.288000
4222,2023-01-10 16:46:38.342,LeagueClientUx.exe,0 days 00:00:01.599000
4223,2023-01-10 16:46:39.941,firefox.exe,0 days 00:00:09.990000
4224,2023-01-10 16:46:49.931,LeagueClientUx.exe,0 days 00:00:07.585000
4225,2023-01-10 16:46:57.516,firefox.exe,0 days 00:00:08.588000
4226,2023-01-10 16:47:06.104,LeagueClientUx.exe,0 days 00:00:18.661000
4227,2023-01-10 16:47:24.765,firefox.exe,0 days 00:00:12.970000
4228,2023-01-10 16:47:37.735,LeagueClientUx.exe,0 days 00:00:02.600000
4229,2023-01-10 16:47:40.335,firefox.exe,0 days 00:00:27.965000
4230,2023-01-10 16:48:08.300,LeagueClientUx.exe,0 days 00:00:12.591000
4231,2023-01-10 16:48:20.891,firefox.exe,0 days 00:00:07.868000
4232,2023-01-10 16:48:28.759,LeagueClientUx.exe,0 days 00:00:09.354000
4233,2023-01-10 16:48:38.113,firefox.exe,0 days 00:00:13.390000
4234,2023-01-10 16:48:51.503,LeagueClientUx.exe,0 days 00:00:05.501000
4235,2023-01-10 16:48:57.004,firefox.exe,0 days 00:00:40.392000
4236,2023-01-10 16:49:37.396,explorer.exe,0 days 00:00:10
4237,2023-01-10 16:49:47.396,firefox.exe,0 days 00:00:18.788000
4238,2023-01-10 16:50:06.184,League of Legends.exe,0 days 00:01:07.610000
4239,2023-01-10 16:51:13.794,firefox.exe,0 days 00:00:08.438000
4240,2023-01-10 16:51:22.232,League of Legends.exe,0 days 00:01:15.341000
4241,2023-01-10 16:52:37.573,firefox.exe,0 days 00:00:02.059000
4242,2023-01-10 16:52:39.632,League of Legends.exe,0 days 00:02:48.828000
4243,2023-01-10 16:55:28.460,firefox.exe,0 days 00:00:02.449000
4244,2023-01-10 16:55:30.909,League of Legends.exe,0 days 00:01:03.696000
4245,2023-01-10 16:56:34.605,firefox.exe,0 days 00:00:01.751000
4246,2023-01-10 16:56:36.356,League of Legends.exe,0 days 00:06:12.121000
4247,2023-01-10 17:02:48.477,firefox.exe,0 days 00:00:04.486000
4248,2023-01-10 17:02:52.963,LeagueClientUx.exe,0 days 00:00:02.959000
4249,2023-01-10 17:02:55.922,firefox.exe,0 days 00:00:04.272000
4250,2023-01-10 17:03:00.194,LeagueClientUx.exe,0 days 00:00:09.545000
4251,2023-01-10 17:03:09.739,firefox.exe,0 days 00:00:33.017000
4252,2023-01-10 17:03:42.756,explorer.exe,0 days 00:00:02.712000
4253,2023-01-10 19:13:54.035,firefox.exe,0 days 00:01:05.125000
4254,2023-01-10 19:14:59.160,LeagueClientUx.exe,0 days 00:01:02.002000
4255,2023-01-10 19:16:01.162,firefox.exe,0 days 00:00:04.434000
4256,2023-01-10 19:16:05.596,LeagueClientUx.exe,0 days 00:00:01.048000
4257,2023-01-10 19:16:06.644,firefox.exe,0 days 00:00:01.683000
4258,2023-01-10 19:16:08.327,LeagueClientUx.exe,0 days 00:00:08.740000
4259,2023-01-10 19:16:17.067,firefox.exe,0 days 00:00:09.339000
4260,2023-01-10 19:16:26.406,LeagueClientUx.exe,0 days 00:00:23.226000
4261,2023-01-10 19:16:49.632,firefox.exe,0 days 00:01:22.570000
4262,2023-01-10 19:18:12.202,League of Legends.exe,0 days 00:08:52.522000
4263,2023-01-10 19:27:04.724,firefox.exe,0 days 00:00:03.380000
4264,2023-01-10 19:27:08.104,League of Legends.exe,0 days 00:07:39.223000
4265,2023-01-10 19:34:47.327,firefox.exe,0 days 00:00:01.322000
4266,2023-01-10 19:34:48.649,League of Legends.exe,0 days 00:02:02.622000
4267,2023-01-10 19:36:51.271,firefox.exe,0 days 00:00:01.387000
4268,2023-01-10 19:36:52.658,League of Legends.exe,0 days 00:07:58.127000
4269,2023-01-10 19:44:50.785,firefox.exe,0 days 00:00:04.597000
4270,2023-01-10 19:44:55.382,League of Legends.exe,0 days 00:01:01.857000
4271,2023-01-10 19:45:57.239,firefox.exe,0 days 00:00:09.284000
4272,2023-01-10 19:46:06.523,LeagueClientUx.exe,0 days 00:00:13.948000
4273,2023-01-10 19:46:20.471,firefox.exe,0 days 00:14:02.745000
4274,2023-01-10 20:00:23.216,WeChat.exe,0 days 00:00:15.825000
4275,2023-01-10 20:00:39.041,firefox.exe,0 days 00:00:02.953000
4276,2023-01-10 20:00:41.994,WeChat.exe,0 days 00:00:16.755000
4277,2023-01-10 20:00:58.749,firefox.exe,0 days 00:00:01.980000
4278,2023-01-10 20:01:00.729,WeChat.exe,0 days 00:00:01.610000
4279,2023-01-10 20:01:02.339,WechatBrowser.exe,0 days 00:00:00.878000
4280,2023-01-10 20:01:03.217,WeChat.exe,0 days 00:00:00.882000
4281,2023-01-10 20:01:04.099,explorer.exe,0 days 00:00:01.429000
4282,2023-01-10 20:01:05.528,WeChat.exe,0 days 00:00:04.584000
4283,2023-01-10 20:01:10.112,WechatBrowser.exe,0 days 00:00:03.105000
4284,2023-01-10 20:01:13.217,WeChat.exe,0 days 00:00:00.617000
4285,2023-01-10 20:01:13.834,WechatBrowser.exe,0 days 00:00:00.848000
4286,2023-01-10 20:01:14.682,WeChat.exe,0 days 00:00:01.100000
4287,2023-01-10 20:01:15.782,firefox.exe,0 days 00:00:04.749000
4288,2023-01-10 20:01:20.531,WeChat.exe,0 days 00:00:03.731000
4289,2023-01-10 20:01:24.262,WechatBrowser.exe,0 days 00:00:00.725000
4290,2023-01-10 20:01:24.987,firefox.exe,0 days 00:00:01.670000
4291,2023-01-10 20:01:26.657,WechatBrowser.exe,0 days 00:00:02.412000
4292,2023-01-10 20:01:29.069,WeChat.exe,0 days 00:00:02.440000
4293,2023-01-10 20:01:31.509,firefox.exe,0 days 00:00:11.129000
4294,2023-01-10 20:01:42.638,Zoom.exe,0 days 00:00:00.597000
4295,2023-01-10 20:01:43.235,firefox.exe,0 days 00:00:24.851000
4296,2023-01-10 20:02:08.086,WeChat.exe,0 days 00:00:05.134000
4297,2023-01-10 20:02:13.220,Zoom.exe,0 days 00:00:01.407000
4298,2023-01-10 20:02:14.627,firefox.exe,0 days 00:00:02.044000
4299,2023-01-10 20:02:16.671,Zoom.exe,0 days 00:02:19.226000
4300,2023-01-10 20:04:35.897,firefox.exe,0 days 00:00:13.432000
4301,2023-01-10 20:04:49.329,Zoom.exe,0 days 00:00:05.875000
4302,2023-01-10 20:04:55.204,firefox.exe,0 days 00:07:57.799000
4303,2023-01-10 20:12:53.003,Zoom.exe,0 days 00:00:10.242000
4304,2023-01-10 20:13:03.245,firefox.exe,0 days 00:23:00.118000
4305,2023-01-10 20:36:03.363,explorer.exe,0 days 00:00:06.121000
4306,2023-01-10 20:36:09.484,WeChat.exe,0 days 00:00:09.893000
4307,2023-01-10 20:36:19.377,RiotClientUx.exe,0 days 00:00:13.918000
4308,2023-01-10 20:36:33.295,WeChat.exe,0 days 00:00:07.703000
4309,2023-01-10 20:36:40.998,LeagueClientUx.exe,0 days 00:00:16.514000
4310,2023-01-10 20:36:57.512,firefox.exe,0 days 00:00:13.967000
4311,2023-01-10 20:37:11.479,LeagueClientUx.exe,0 days 00:00:04.286000
4312,2023-01-10 20:37:15.765,firefox.exe,0 days 00:00:01.774000
4313,2023-01-10 20:37:17.539,LeagueClientUx.exe,0 days 00:00:10.538000
4314,2023-01-10 20:37:28.077,firefox.exe,0 days 00:00:05.346000
4315,2023-01-10 20:37:33.423,LeagueClientUx.exe,0 days 00:00:11.018000
4316,2023-01-10 20:37:44.441,firefox.exe,0 days 00:00:07.438000
4317,2023-01-10 20:37:51.879,LeagueClientUx.exe,0 days 00:00:09.657000
4318,2023-01-10 20:38:01.536,firefox.exe,0 days 00:01:27.543000
4319,2023-01-10 20:39:29.079,League of Legends.exe,0 days 00:02:38.434000
4320,2023-01-10 20:42:07.513,firefox.exe,0 days 00:00:05.330000
4321,2023-01-10 20:42:12.843,League of Legends.exe,0 days 00:10:30.496000
4322,2023-01-10 20:52:43.339,LeagueClientUx.exe,0 days 00:01:39.694000
4323,2023-01-10 20:54:23.033,firefox.exe,0 days 00:00:11.503000
4324,2023-01-10 20:54:34.536,LeagueClientUx.exe,0 days 00:00:23.066000
4325,2023-01-10 20:54:57.602,firefox.exe,0 days 00:00:05.694000
4326,2023-01-10 20:55:03.296,LeagueClientUx.exe,0 days 00:00:36.060000
4327,2023-01-10 20:55:39.356,firefox.exe,0 days 00:00:01.483000
4328,2023-01-10 20:55:40.839,LeagueClientUx.exe,0 days 00:00:22.507000
4329,2023-01-10 20:56:03.346,League of Legends.exe,0 days 00:05:32.770000
4330,2023-01-10 21:01:36.116,firefox.exe,0 days 00:00:03.323000
4331,2023-01-10 21:01:39.439,League of Legends.exe,0 days 00:09:00.101000
4332,2023-01-10 21:10:39.540,LeagueClientUx.exe,0 days 00:00:03.843000
4333,2023-01-10 21:10:43.383,firefox.exe,0 days 00:00:10
4334,2023-01-10 21:10:53.383,League of Legends.exe,0 days 00:04:18.242000
4335,2023-01-10 21:15:11.625,explorer.exe,0 days 00:00:01.768000
4336,2023-01-10 21:15:13.393,Teams.exe,0 days 00:00:00.932000
4337,2023-01-10 21:15:14.325,explorer.exe,0 days 00:00:01.568000
4338,2023-01-10 21:15:15.893,WeChat.exe,0 days 00:00:02.867000
4339,2023-01-10 21:15:18.760,explorer.exe,0 days 00:00:07.236000
4340,2023-01-10 21:15:25.996,firefox.exe,0 days 00:00:24.071000
4341,2023-01-10 21:15:50.067,explorer.exe,0 days 00:00:03.328000
4342,2023-01-10 21:15:53.395,League of Legends.exe,0 days 00:00:00.544000
4343,2023-01-10 21:15:53.939,explorer.exe,0 days 00:00:02.215000
4344,2023-01-10 21:15:56.154,ShellExperienceHost.exe,0 days 00:00:00.876000
4345,2023-01-10 21:15:57.030,explorer.exe,0 days 00:00:04.187000
4346,2023-01-10 21:16:01.217,Taskmgr.exe,0 days 00:00:04.610000
4347,2023-01-10 21:16:05.827,explorer.exe,0 days 00:00:02.655000
4348,2023-01-10 21:16:08.482,WerFault.exe,0 days 00:00:03.998000
4349,2023-01-10 21:16:12.480,firefox.exe,0 days 00:00:02.862000
4350,2023-01-10 21:16:15.342,LeagueClientUx.exe,0 days 00:00:21.299000
4351,2023-01-10 21:16:36.641,RiotClientUx.exe,0 days 00:00:16.758000
4352,2023-01-10 21:16:53.399,firefox.exe,0 days 00:00:05.201000
4353,2023-01-10 21:16:58.600,explorer.exe,0 days 00:00:02.282000
4354,2023-01-10 21:17:00.882,LeagueClientUx.exe,0 days 00:01:06.359000
4355,2023-01-10 21:18:07.241,firefox.exe,0 days 00:00:05.621000
4356,2023-01-10 21:18:12.862,LeagueClientUx.exe,0 days 00:00:07.190000
4357,2023-01-10 21:18:20.052,firefox.exe,0 days 00:00:05.842000
4358,2023-01-10 21:18:25.894,LeagueClientUx.exe,0 days 00:00:08.984000
4359,2023-01-10 21:18:34.878,firefox.exe,0 days 00:00:08.524000
4360,2023-01-10 21:18:43.402,explorer.exe,0 days 00:00:10
4361,2023-01-10 21:18:53.402,firefox.exe,0 days 00:00:24.825000
4362,2023-01-10 21:19:18.227,League of Legends.exe,0 days 00:04:45.188000
4363,2023-01-10 21:24:03.415,firefox.exe,0 days 00:00:01.206000
4364,2023-01-10 21:24:04.621,League of Legends.exe,0 days 00:04:18.805000
4365,2023-01-10 21:28:23.426,firefox.exe,0 days 00:00:02.112000
4366,2023-01-10 21:28:25.538,LeagueClientUx.exe,0 days 00:00:01.968000
4367,2023-01-10 21:28:27.506,firefox.exe,0 days 00:00:02.405000
4368,2023-01-10 21:28:29.911,WerFault.exe,0 days 00:00:03.515000
4369,2023-01-10 21:28:33.426,LeagueClientUx.exe,0 days 00:00:59.195000
4370,2023-01-10 21:29:32.621,firefox.exe,0 days 00:00:05.449000
4371,2023-01-10 21:29:38.070,LeagueClientUx.exe,0 days 00:00:02.221000
4372,2023-01-10 21:29:40.291,firefox.exe,0 days 00:00:08.631000
4373,2023-01-10 21:29:48.922,LeagueClientUx.exe,0 days 00:00:04.924000
4374,2023-01-10 21:29:53.846,firefox.exe,0 days 00:00:07.440000
4375,2023-01-10 21:30:01.286,LeagueClientUx.exe,0 days 00:00:09.562000
4376,2023-01-10 21:30:10.848,firefox.exe,0 days 00:00:31.460000
4377,2023-01-10 21:30:42.308,LeagueClientUx.exe,0 days 00:00:00.836000
4378,2023-01-10 21:30:43.144,firefox.exe,0 days 00:00:10.730000
4379,2023-01-10 21:30:53.874,LeagueClientUx.exe,0 days 00:00:01.534000
4380,2023-01-10 21:30:55.408,firefox.exe,0 days 00:00:06.640000
4381,2023-01-10 21:31:02.048,LeagueClientUx.exe,0 days 00:00:05.846000
4382,2023-01-10 21:31:07.894,firefox.exe,0 days 00:00:03.860000
4383,2023-01-10 21:31:11.754,LeagueClientUx.exe,0 days 00:00:12.951000
4384,2023-01-10 21:31:24.705,firefox.exe,0 days 00:00:04.044000
4385,2023-01-10 21:31:28.749,LeagueClientUx.exe,0 days 00:00:04.149000
4386,2023-01-10 21:31:32.898,firefox.exe,0 days 00:00:07.016000
4387,2023-01-10 21:31:39.914,LeagueClientUx.exe,0 days 00:00:10.715000
4388,2023-01-10 21:31:50.629,firefox.exe,0 days 00:00:18.042000
4389,2023-01-10 21:32:08.671,explorer.exe,0 days 00:00:01.390000
4390,2023-01-10 21:32:10.061,ShellExperienceHost.exe,0 days 00:00:01.930000
4391,2023-01-10 21:32:11.991,firefox.exe,0 days 00:00:11.708000
4392,2023-01-10 21:32:23.699,League of Legends.exe,0 days 00:00:06.238000
4393,2023-01-10 21:32:29.937,firefox.exe,0 days 00:00:46.710000
4394,2023-01-10 21:33:16.647,explorer.exe,0 days 00:00:00.371000
4395,2023-01-10 21:33:17.018,League of Legends.exe,0 days 00:00:52.148000
4396,2023-01-10 21:34:09.166,firefox.exe,0 days 00:00:05.881000
4397,2023-01-10 21:34:15.047,League of Legends.exe,0 days 00:00:04.049000
4398,2023-01-10 21:34:19.096,firefox.exe,0 days 00:00:00.735000
4399,2023-01-10 21:34:19.831,League of Legends.exe,0 days 00:01:09.873000
4400,2023-01-10 21:35:29.704,firefox.exe,0 days 00:00:01.828000
4401,2023-01-10 21:35:31.532,League of Legends.exe,0 days 00:01:00.869000
4402,2023-01-10 21:36:32.401,firefox.exe,0 days 00:00:23.041000
4403,2023-01-10 21:36:55.442,League of Legends.exe,0 days 00:01:08.273000
4404,2023-01-10 21:38:03.715,firefox.exe,0 days 00:00:28.284000
4405,2023-01-10 21:38:31.999,League of Legends.exe,0 days 00:00:06.108000
4406,2023-01-10 21:38:38.107,firefox.exe,0 days 00:00:08.740000
4407,2023-01-10 21:38:46.847,League of Legends.exe,0 days 00:00:16.870000
4408,2023-01-10 21:39:03.717,firefox.exe,0 days 00:00:00.819000
4409,2023-01-10 21:39:04.536,League of Legends.exe,0 days 00:03:18.461000
4410,2023-01-10 21:42:22.997,explorer.exe,0 days 00:00:00.728000
4411,2023-01-10 21:42:23.725,WeChat.exe,0 days 00:00:07.848000
4412,2023-01-10 21:42:31.573,explorer.exe,0 days 00:00:00.525000
4413,2023-01-10 21:42:32.098,League of Legends.exe,0 days 00:00:14.473000
4414,2023-01-10 21:42:46.571,firefox.exe,0 days 00:00:03.726000
4415,2023-01-10 21:42:50.297,LeagueClientUx.exe,0 days 00:00:01.189000
4416,2023-01-10 21:42:51.486,firefox.exe,0 days 00:00:03.456000
4417,2023-01-10 21:42:54.942,LeagueClientUx.exe,0 days 00:00:00.408000
4418,2023-01-10 21:42:55.350,firefox.exe,0 days 00:00:06.135000
4419,2023-01-10 21:43:01.485,LeagueClientUx.exe,0 days 00:00:01.895000
4420,2023-01-10 21:43:03.380,WeChat.exe,0 days 00:00:02.650000
4421,2023-01-10 21:43:06.030,LeagueClientUx.exe,0 days 00:00:01.669000
4422,2023-01-10 21:43:07.699,firefox.exe,0 days 00:00:05.274000
4423,2023-01-10 21:43:12.973,WeChat.exe,0 days 00:00:16.617000
4424,2023-01-10 21:43:29.590,LeagueClientUx.exe,0 days 00:00:02.836000
4425,2023-01-10 21:43:32.426,WeChat.exe,0 days 00:00:40.474000
4426,2023-01-10 21:44:12.900,LeagueClientUx.exe,0 days 00:00:16.087000
4427,2023-01-10 21:44:28.987,firefox.exe,0 days 00:00:07.882000
4428,2023-01-10 21:44:36.869,LeagueClientUx.exe,0 days 00:00:00.744000
4429,2023-01-10 21:44:37.613,firefox.exe,0 days 00:00:01.600000
4430,2023-01-10 21:44:39.213,LeagueClientUx.exe,0 days 00:00:05.502000
4431,2023-01-10 21:44:44.715,WeChat.exe,0 days 00:00:24.363000
4432,2023-01-10 21:45:09.078,League of Legends.exe,0 days 00:00:04.655000
4433,2023-01-10 21:45:13.733,WeChat.exe,0 days 00:00:02.948000
4434,2023-01-10 21:45:16.681,firefox.exe,0 days 00:00:03.839000
4435,2023-01-10 21:45:20.520,WeChat.exe,0 days 00:00:08.986000
4436,2023-01-10 21:45:29.506,League of Legends.exe,0 days 00:00:04.227000
4437,2023-01-10 21:45:33.733,firefox.exe,0 days 00:00:02.880000
4438,2023-01-10 21:45:36.613,League of Legends.exe,0 days 00:04:34.458000
4439,2023-01-10 21:50:11.071,WeChat.exe,0 days 00:00:18.753000
4440,2023-01-10 21:50:29.824,explorer.exe,0 days 00:00:00.468000
4441,2023-01-10 21:50:30.292,League of Legends.exe,0 days 00:00:40.951000
4442,2023-01-10 21:51:11.243,firefox.exe,0 days 00:00:01.248000
4443,2023-01-10 21:51:12.491,League of Legends.exe,0 days 00:02:21.261000
4444,2023-01-10 21:53:33.752,firefox.exe,0 days 00:00:03.699000
4445,2023-01-10 21:53:37.451,League of Legends.exe,0 days 00:01:53.197000
4446,2023-01-10 21:55:30.648,WeChat.exe,0 days 00:00:06.755000
4447,2023-01-10 21:55:37.403,explorer.exe,0 days 00:00:00.336000
4448,2023-01-10 21:55:37.739,League of Legends.exe,0 days 00:03:46.027000
4449,2023-01-10 21:59:23.766,WeChat.exe,0 days 00:00:04.917000
4450,2023-01-10 21:59:28.683,League of Legends.exe,0 days 00:00:05.083000
4451,2023-01-10 21:59:33.766,WeChat.exe,0 days 00:00:05.237000
4452,2023-01-10 21:59:39.003,firefox.exe,0 days 00:00:03.156000
4453,2023-01-10 21:59:42.159,explorer.exe,0 days 00:00:01.608000
4454,2023-01-10 21:59:43.767,ShellExperienceHost.exe,0 days 00:00:03.766000
4455,2023-01-10 21:59:47.533,LeagueClientUx.exe,0 days 00:00:14.655000
4456,2023-01-10 22:00:02.188,explorer.exe,0 days 00:00:01.580000
4457,2023-01-10 22:00:03.768,ShellExperienceHost.exe,0 days 00:00:02.120000
4458,2023-01-10 22:00:05.888,firefox.exe,0 days 00:00:01.381000
4459,2023-01-10 22:00:07.269,LeagueClientUx.exe,0 days 00:00:04.782000
4460,2023-01-10 22:00:12.051,WeChat.exe,0 days 00:00:19.867000
4461,2023-01-10 22:00:31.918,firefox.exe,0 days 00:00:00.598000
4462,2023-01-10 22:00:32.516,LeagueClientUx.exe,0 days 00:00:34.998000
4463,2023-01-10 22:01:07.514,firefox.exe,0 days 00:00:15.544000
4464,2023-01-10 22:01:23.058,LeagueClientUx.exe,0 days 00:00:02.533000
4465,2023-01-10 22:01:25.591,firefox.exe,0 days 00:03:05.612000
4466,2023-01-10 22:04:31.203,League of Legends.exe,0 days 00:00:06.474000
4467,2023-01-10 22:04:37.677,firefox.exe,0 days 00:00:00.982000
4468,2023-01-10 22:04:38.659,explorer.exe,0 days 00:00:01.088000
4469,2023-01-10 22:04:39.747,League of Legends.exe,0 days 00:00:05.923000
4470,2023-01-10 22:04:45.670,firefox.exe,0 days 00:00:06.995000
4471,2023-01-10 22:04:52.665,explorer.exe,0 days 00:00:02.466000
4472,2023-01-10 22:04:55.131,firefox.exe,0 days 00:00:22.659000
4473,2023-01-10 22:05:17.790,explorer.exe,0 days 00:00:02.596000
4474,2023-01-10 22:05:20.386,firefox.exe,0 days 00:00:19.901000
4475,2023-01-10 22:05:40.287,explorer.exe,0 days 00:00:01.763000
4476,2023-01-10 22:05:42.050,League of Legends.exe,0 days 00:00:09.636000
4477,2023-01-10 22:05:51.686,firefox.exe,0 days 00:00:17.803000
4478,2023-01-10 22:06:09.489,explorer.exe,0 days 00:00:00.420000
4479,2023-01-10 22:06:09.909,League of Legends.exe,0 days 00:00:40.689000
4480,2023-01-10 22:06:50.598,firefox.exe,0 days 00:00:01.191000
4481,2023-01-10 22:06:51.789,League of Legends.exe,0 days 00:01:02.411000
4482,2023-01-10 22:07:54.200,LeagueClientUx.exe,0 days 00:01:05.032000
4483,2023-01-10 22:08:59.232,firefox.exe,0 days 00:00:01.131000
4484,2023-01-10 22:09:00.363,LeagueClientUx.exe,0 days 00:00:02.843000
4485,2023-01-10 22:09:03.206,firefox.exe,0 days 00:00:06.326000
4486,2023-01-10 22:09:09.532,LeagueClientUx.exe,0 days 00:00:44.013000
4487,2023-01-10 22:09:53.545,firefox.exe,0 days 00:00:23.619000
4488,2023-01-10 22:10:17.164,League of Legends.exe,0 days 00:04:38.536000
4489,2023-01-10 22:14:55.700,firefox.exe,0 days 00:00:00.743000
4490,2023-01-10 22:14:56.443,WeChat.exe,0 days 00:00:06.785000
4491,2023-01-10 22:15:03.228,explorer.exe,0 days 00:00:00.441000
4492,2023-01-10 22:15:03.669,League of Legends.exe,0 days 00:04:52.041000
4493,2023-01-10 22:19:55.710,WeChat.exe,0 days 00:00:01.637000
4494,2023-01-10 22:19:57.347,League of Legends.exe,0 days 00:02:53.339000
4495,2023-01-10 22:22:50.686,LeagueClientUx.exe,0 days 00:00:41.884000
4496,2023-01-10 22:23:32.570,WeChat.exe,0 days 00:00:08.323000
4497,2023-01-10 22:23:40.893,LeagueClientUx.exe,0 days 00:00:00.873000
