Start,Value,End,Duration
2023-01-08 17:51:07.204,firefox.exe,2023-01-08 17:54:16.054,0 days 00:03:08.850000
2023-01-08 17:54:16.054,explorer.exe,2023-01-08 17:54:18.616,0 days 00:00:02.562000
2023-01-08 17:54:18.616,LeagueClientUx.exe,2023-01-08 17:54:20.089,0 days 00:00:01.473000
2023-01-08 17:54:20.089,firefox.exe,2023-01-08 17:54:21.674,0 days 00:00:01.585000
2023-01-08 17:54:21.674,explorer.exe,2023-01-08 17:54:22.490,0 days 00:00:00.816000
2023-01-08 17:54:22.490,SearchApp.exe,2023-01-08 17:54:30.887,0 days 00:00:08.397000
2023-01-08 17:54:30.887,OUTLOOK.EXE,2023-01-08 17:54:57.434,0 days 00:00:26.547000
2023-01-08 17:54:57.434,firefox.exe,2023-01-08 17:59:15.689,0 days 00:04:18.255000
2023-01-08 17:59:15.689,explorer.exe,2023-01-08 17:59:17.070,0 days 00:00:01.381000
2023-01-08 17:59:17.070,OUTLOOK.EXE,2023-01-08 17:59:24.414,0 days 00:00:07.344000
2023-01-08 17:59:24.414,firefox.exe,2023-01-08 17:59:26.953,0 days 00:00:02.539000
2023-01-08 17:59:26.953,explorer.exe,2023-01-08 17:59:29.641,0 days 00:00:02.688000
2023-01-08 17:59:29.641,firefox.exe,2023-01-08 17:59:36.142,0 days 00:00:06.501000
2023-01-08 17:59:36.142,OUTLOOK.EXE,2023-01-08 18:00:56.515,0 days 00:01:20.373000
2023-01-08 18:00:56.515,firefox.exe,2023-01-08 18:01:12.503,0 days 00:00:15.988000
2023-01-08 18:01:12.503,OUTLOOK.EXE,2023-01-08 18:01:13.697,0 days 00:00:01.194000
2023-01-08 18:01:13.697,firefox.exe,2023-01-08 18:01:16.821,0 days 00:00:03.124000
2023-01-08 18:01:16.821,explorer.exe,2023-01-08 18:01:22.504,0 days 00:00:05.683000
2023-01-08 18:01:22.504,firefox.exe,2023-01-08 18:01:47.326,0 days 00:00:24.822000
2023-01-08 18:01:47.326,explorer.exe,2023-01-08 18:01:52.506,0 days 00:00:05.180000
2023-01-08 18:01:52.506,firefox.exe,2023-01-08 18:02:08.015,0 days 00:00:15.509000
2023-01-08 18:02:08.015,explorer.exe,2023-01-08 18:02:12.506,0 days 00:00:04.491000
2023-01-08 18:02:12.506,OUTLOOK.EXE,2023-01-08 18:02:52.979,0 days 00:00:40.473000
2023-01-08 18:02:52.979,firefox.exe,2023-01-08 18:02:54.154,0 days 00:00:01.175000
2023-01-08 18:02:54.154,explorer.exe,2023-01-08 18:03:02.957,0 days 00:00:08.803000
2023-01-08 18:03:02.957,firefox.exe,2023-01-08 18:03:05.996,0 days 00:00:03.039000
2023-01-08 18:03:05.996,explorer.exe,2023-01-08 18:03:07.468,0 days 00:00:01.472000
2023-01-08 18:03:07.468,firefox.exe,2023-01-08 18:04:14.767,0 days 00:01:07.299000
2023-01-08 18:04:14.767,explorer.exe,2023-01-08 18:04:18.641,0 days 00:00:03.874000
2023-01-08 18:04:18.641,OUTLOOK.EXE,2023-01-08 18:05:07.789,0 days 00:00:49.148000
2023-01-08 18:05:07.789,firefox.exe,2023-01-08 18:05:09.583,0 days 00:00:01.794000
2023-01-08 18:05:09.583,explorer.exe,2023-01-08 18:05:12.514,0 days 00:00:02.931000
2023-01-08 18:05:12.514,OUTLOOK.EXE,2023-01-08 18:06:48.122,0 days 00:01:35.608000
2023-01-08 18:06:48.122,explorer.exe,2023-01-08 18:06:49.464,0 days 00:00:01.342000
2023-01-08 18:06:49.464,Discord.exe,2023-01-08 18:07:22.289,0 days 00:00:32.825000
2023-01-08 18:07:22.289,firefox.exe,2023-01-08 18:07:24.694,0 days 00:00:02.405000
2023-01-08 18:07:24.694,explorer.exe,2023-01-08 18:07:32.519,0 days 00:00:07.825000
2023-01-08 18:07:32.519,Discord.exe,2023-01-08 18:08:43.526,0 days 00:01:11.007000
2023-01-08 18:08:43.526,firefox.exe,2023-01-08 18:08:50.844,0 days 00:00:07.318000
2023-01-08 18:08:50.844,explorer.exe,2023-01-08 18:08:52.523,0 days 00:00:01.679000
2023-01-08 18:08:52.523,LeagueClientUx.exe,2023-01-08 18:08:54.991,0 days 00:00:02.468000
2023-01-08 18:08:54.991,explorer.exe,2023-01-08 18:09:02.523,0 days 00:00:07.532000
2023-01-08 18:09:02.523,LeagueClientUx.exe,2023-01-08 18:09:56.982,0 days 00:00:54.459000
2023-01-08 18:09:56.982,firefox.exe,2023-01-08 18:10:51.596,0 days 00:00:54.614000
2023-01-08 18:10:51.596,LeagueClientUx.exe,2023-01-08 18:11:10.706,0 days 00:00:19.110000
2023-01-08 18:11:10.706,firefox.exe,2023-01-08 18:13:23.178,0 days 00:02:12.472000
2023-01-08 18:13:23.178,LeagueClientUx.exe,2023-01-08 18:13:48.516,0 days 00:00:25.338000
2023-01-08 18:13:48.516,firefox.exe,2023-01-08 18:15:30.784,0 days 00:01:42.268000
2023-01-08 18:15:30.784,Discord.exe,2023-01-08 18:15:36.984,0 days 00:00:06.200000
2023-01-08 18:15:36.984,explorer.exe,2023-01-08 18:15:39.459,0 days 00:00:02.475000
2023-01-08 18:15:39.459,LeagueClientUx.exe,2023-01-08 18:15:54.602,0 days 00:00:15.143000
2023-01-08 18:15:54.602,explorer.exe,2023-01-08 18:15:59.243,0 days 00:00:04.641000
2023-01-08 18:15:59.243,firefox.exe,2023-01-08 18:16:57.721,0 days 00:00:58.478000
2023-01-08 18:16:57.721,explorer.exe,2023-01-08 18:16:59.122,0 days 00:00:01.401000
2023-01-08 18:16:59.122,LeagueClientUx.exe,2023-01-08 18:16:59.709,0 days 00:00:00.587000
2023-01-08 18:16:59.709,EpicGamesLauncher.exe,2023-01-08 18:17:00.849,0 days 00:00:01.140000
2023-01-08 18:17:00.849,firefox.exe,2023-01-08 18:17:05.668,0 days 00:00:04.819000
2023-01-08 18:17:05.668,explorer.exe,2023-01-08 18:17:09.385,0 days 00:00:03.717000
2023-01-08 18:17:09.385,LeagueClientUx.exe,2023-01-08 18:17:18.804,0 days 00:00:09.419000
2023-01-08 18:17:18.804,firefox.exe,2023-01-08 18:17:24.228,0 days 00:00:05.424000
2023-01-08 18:17:24.228,LeagueClientUx.exe,2023-01-08 18:17:50.898,0 days 00:00:26.670000
2023-01-08 18:17:50.898,firefox.exe,2023-01-08 18:17:52.345,0 days 00:00:01.447000
2023-01-08 18:17:52.345,LeagueClientUx.exe,2023-01-08 18:18:08.987,0 days 00:00:16.642000
2023-01-08 18:18:08.987,firefox.exe,2023-01-08 18:18:09.623,0 days 00:00:00.636000
2023-01-08 18:18:09.623,LeagueClientUx.exe,2023-01-08 18:18:12.748,0 days 00:00:03.125000
2023-01-08 18:18:12.748,EpicGamesLauncher.exe,2023-01-08 18:18:17.494,0 days 00:00:04.746000
2023-01-08 18:18:17.494,firefox.exe,2023-01-08 18:18:21.927,0 days 00:00:04.433000
2023-01-08 18:18:21.927,League of Legends.exe,2023-01-08 18:18:29.195,0 days 00:00:07.268000
2023-01-08 18:18:29.195,firefox.exe,2023-01-08 18:18:38.578,0 days 00:00:09.383000
2023-01-08 18:18:38.578,explorer.exe,2023-01-08 18:18:40.452,0 days 00:00:01.874000
2023-01-08 18:18:40.452,EpicGamesLauncher.exe,2023-01-08 18:18:41.011,0 days 00:00:00.559000
2023-01-08 18:18:41.011,League of Legends.exe,2023-01-08 18:18:56.351,0 days 00:00:15.340000
2023-01-08 18:18:56.351,EpicGamesLauncher.exe,2023-01-08 18:19:10.383,0 days 00:00:14.032000
2023-01-08 18:19:10.383,League of Legends.exe,2023-01-08 18:19:21.586,0 days 00:00:11.203000
2023-01-08 18:19:21.586,firefox.exe,2023-01-08 18:19:28.015,0 days 00:00:06.429000
2023-01-08 18:19:28.015,League of Legends.exe,2023-01-08 18:40:17.953,0 days 00:20:49.938000
2023-01-08 18:40:17.953,Discord.exe,2023-01-08 18:40:21.016,0 days 00:00:03.063000
2023-01-08 18:40:21.016,firefox.exe,2023-01-08 18:40:22.775,0 days 00:00:01.759000
2023-01-08 18:40:22.775,Discord.exe,2023-01-08 18:40:39.311,0 days 00:00:16.536000
2023-01-08 18:40:39.311,firefox.exe,2023-01-08 18:51:05.510,0 days 00:10:26.199000
2023-01-08 18:51:05.510,LeagueClientUx.exe,2023-01-08 18:53:02.622,0 days 00:01:57.112000
2023-01-08 18:53:02.622,firefox.exe,2023-01-08 18:54:51.313,0 days 00:01:48.691000
2023-01-08 18:54:51.313,LeagueClientUx.exe,2023-01-08 18:55:11.622,0 days 00:00:20.309000
2023-01-08 18:55:11.622,firefox.exe,2023-01-08 19:16:47.501,0 days 00:21:35.879000
2023-01-08 19:16:47.501,explorer.exe,2023-01-08 19:16:48.107,0 days 00:00:00.606000
2023-01-08 21:57:56.528,Discord.exe,2023-01-08 21:59:42.317,0 days 00:01:45.789000
2023-01-08 21:59:42.317,explorer.exe,2023-01-08 21:59:44.417,0 days 00:00:02.100000
2023-01-08 21:59:44.417,firefox.exe,2023-01-08 22:00:14.303,0 days 00:00:29.886000
2023-01-08 22:00:14.303,explorer.exe,2023-01-08 22:00:26.660,0 days 00:00:12.357000
2023-01-08 22:00:26.660,EpicGamesLauncher.exe,2023-01-08 22:00:27.911,0 days 00:00:01.251000
2023-01-08 22:00:27.911,explorer.exe,2023-01-08 22:00:28.505,0 days 00:00:00.594000
2023-01-08 22:00:28.505,RiotClientUx.exe,2023-01-08 22:00:35.871,0 days 00:00:07.366000
2023-01-08 22:00:35.871,firefox.exe,2023-01-08 22:00:45.808,0 days 00:00:09.937000
2023-01-08 22:00:45.808,EpicGamesLauncher.exe,2023-01-08 22:00:46.660,0 days 00:00:00.852000
2023-01-08 22:00:46.660,steamwebhelper.exe,2023-01-08 22:00:48.333,0 days 00:00:01.673000
2023-01-08 22:00:48.333,EpicGamesLauncher.exe,2023-01-08 22:00:50.901,0 days 00:00:02.568000
2023-01-08 22:00:50.901,steamwebhelper.exe,2023-01-08 22:01:01.949,0 days 00:00:11.048000
2023-01-08 22:01:01.949,explorer.exe,2023-01-08 22:01:05.340,0 days 00:00:03.391000
2023-01-08 22:01:05.340,steamwebhelper.exe,2023-01-08 22:01:06.661,0 days 00:00:01.321000
2023-01-08 22:01:06.661,steam.exe,2023-01-08 22:01:07.109,0 days 00:00:00.448000
2023-01-08 22:01:07.109,steamwebhelper.exe,2023-01-08 22:01:09.105,0 days 00:00:01.996000
2023-01-08 22:01:09.105,explorer.exe,2023-01-08 22:01:16.661,0 days 00:00:07.556000
2023-01-08 22:01:16.661,cmd.exe,2023-01-08 22:01:17.072,0 days 00:00:00.411000
2023-01-08 22:01:17.072,explorer.exe,2023-01-08 22:01:39.026,0 days 00:00:21.954000
2023-01-08 22:01:39.026,DB Browser for SQLite.exe,2023-01-08 22:01:58.903,0 days 00:00:19.877000
2023-01-08 22:01:58.903,cmd.exe,2023-01-08 22:01:59.661,0 days 00:00:00.758000
2023-01-08 22:01:59.661,steamwebhelper.exe,2023-01-08 22:02:00.556,0 days 00:00:00.895000
2023-01-08 22:02:00.556,explorer.exe,2023-01-08 22:02:05.024,0 days 00:00:04.468000
2023-01-08 22:02:05.024,Teams.exe,2023-01-08 22:02:08.529,0 days 00:00:03.505000
2023-01-08 22:02:08.529,explorer.exe,2023-01-08 22:02:16.664,0 days 00:00:08.135000
2023-01-08 22:02:16.664,RiotClientUx.exe,2023-01-08 22:02:25.768,0 days 00:00:09.104000
2023-01-08 22:02:25.768,explorer.exe,2023-01-08 22:02:26.666,0 days 00:00:00.898000
2023-01-08 22:02:26.666,firefox.exe,2023-01-08 22:02:54.587,0 days 00:00:27.921000
2023-01-08 22:02:54.587,Teams.exe,2023-01-08 22:02:55.851,0 days 00:00:01.264000
2023-01-08 22:02:55.851,explorer.exe,2023-01-08 22:02:56.667,0 days 00:00:00.816000
2023-01-08 22:02:56.667,LeagueClientUx.exe,2023-01-08 22:04:24.576,0 days 00:01:27.909000
2023-01-08 22:04:24.576,explorer.exe,2023-01-08 22:04:25.465,0 days 00:00:00.889000
2023-01-08 22:04:25.465,Discord.exe,2023-01-08 22:04:33.179,0 days 00:00:07.714000
2023-01-08 22:04:33.179,LeagueClientUx.exe,2023-01-08 22:04:40.288,0 days 00:00:07.109000
2023-01-08 22:04:40.288,Discord.exe,2023-01-08 22:04:52.883,0 days 00:00:12.595000
2023-01-08 22:04:52.883,LeagueClientUx.exe,2023-01-08 22:06:10.208,0 days 00:01:17.325000
2023-01-08 22:06:10.208,Teams.exe,2023-01-08 22:06:12.421,0 days 00:00:02.213000
2023-01-08 22:06:12.421,LeagueClientUx.exe,2023-01-08 22:06:16.693,0 days 00:00:04.272000
2023-01-08 22:06:16.693,firefox.exe,2023-01-08 22:06:30.601,0 days 00:00:13.908000
2023-01-08 22:06:30.601,LeagueClientUx.exe,2023-01-08 22:06:44.435,0 days 00:00:13.834000
2023-01-08 22:06:44.435,firefox.exe,2023-01-08 22:06:46.127,0 days 00:00:01.692000
2023-01-08 22:06:46.127,LeagueClientUx.exe,2023-01-08 22:07:12.022,0 days 00:00:25.895000
2023-01-08 22:07:12.022,firefox.exe,2023-01-08 22:07:18.173,0 days 00:00:06.151000
2023-01-08 22:07:18.173,League of Legends.exe,2023-01-08 22:15:50.363,0 days 00:08:32.190000
2023-01-08 22:15:50.363,firefox.exe,2023-01-08 22:15:57.839,0 days 00:00:07.476000
2023-01-08 22:15:57.839,League of Legends.exe,2023-01-08 22:19:56.711,0 days 00:03:58.872000
2023-01-08 22:19:56.711,firefox.exe,2023-01-08 22:19:59.023,0 days 00:00:02.312000
2023-01-08 22:19:59.023,League of Legends.exe,2023-01-08 22:24:36.721,0 days 00:04:37.698000
2023-01-08 22:24:36.721,firefox.exe,2023-01-08 22:24:48.864,0 days 00:00:12.143000
2023-01-08 22:24:48.864,LeagueClientUx.exe,2023-01-08 22:25:36.654,0 days 00:00:47.790000
2023-01-08 22:25:36.654,firefox.exe,2023-01-08 22:25:52.545,0 days 00:00:15.891000
2023-01-08 22:25:52.545,LeagueClientUx.exe,2023-01-08 22:25:54.060,0 days 00:00:01.515000
2023-01-08 22:25:54.060,firefox.exe,2023-01-08 22:25:58.098,0 days 00:00:04.038000
2023-01-08 22:25:58.098,LeagueClientUx.exe,2023-01-08 22:26:26.727,0 days 00:00:28.629000
2023-01-08 22:26:26.727,firefox.exe,2023-01-08 22:26:28.779,0 days 00:00:02.052000
2023-01-08 22:26:28.779,League of Legends.exe,2023-01-08 22:26:32.338,0 days 00:00:03.559000
2023-01-08 22:26:32.338,firefox.exe,2023-01-08 22:26:36.995,0 days 00:00:04.657000
2023-01-08 22:26:36.995,explorer.exe,2023-01-08 22:26:38.077,0 days 00:00:01.082000
2023-01-08 22:26:38.077,League of Legends.exe,2023-01-08 22:26:47.744,0 days 00:00:09.667000
2023-01-08 22:26:47.744,firefox.exe,2023-01-08 22:26:48.986,0 days 00:00:01.242000
2023-01-08 22:26:48.986,League of Legends.exe,2023-01-08 22:27:00.631,0 days 00:00:11.645000
2023-01-08 22:27:00.631,firefox.exe,2023-01-08 22:27:09.251,0 days 00:00:08.620000
2023-01-08 22:27:09.251,League of Legends.exe,2023-01-08 22:28:02.205,0 days 00:00:52.954000
2023-01-08 22:28:02.205,EpicGamesLauncher.exe,2023-01-08 22:28:02.390,0 days 00:00:00.185000
2023-01-08 22:28:02.390,explorer.exe,2023-01-08 22:28:04.415,0 days 00:00:02.025000
2023-01-08 22:28:04.415,League of Legends.exe,2023-01-08 22:38:51.708,0 days 00:10:47.293000
2023-01-08 22:38:51.708,firefox.exe,2023-01-08 22:38:54.867,0 days 00:00:03.159000
2023-01-08 22:38:54.867,explorer.exe,2023-01-08 22:38:55.495,0 days 00:00:00.628000
2023-01-08 22:38:55.495,League of Legends.exe,2023-01-08 22:40:36.321,0 days 00:01:40.826000
2023-01-08 22:40:36.321,LeagueClientUx.exe,2023-01-08 22:41:25.279,0 days 00:00:48.958000
2023-01-08 22:41:25.279,firefox.exe,2023-01-08 22:41:35.360,0 days 00:00:10.081000
2023-01-08 22:41:35.360,LeagueClientUx.exe,2023-01-08 22:42:19.754,0 days 00:00:44.394000
2023-01-08 22:42:19.754,firefox.exe,2023-01-08 22:42:56.187,0 days 00:00:36.433000
2023-01-08 22:42:56.187,League of Legends.exe,2023-01-08 22:59:26.882,0 days 00:16:30.695000
2023-01-08 22:59:26.882,firefox.exe,2023-01-08 22:59:27.133,0 days 00:00:00.251000
2023-01-08 22:59:27.133,LeagueClientUx.exe,2023-01-08 23:00:14.590,0 days 00:00:47.457000
2023-01-08 23:00:14.590,firefox.exe,2023-01-08 23:00:21.192,0 days 00:00:06.602000
2023-01-08 23:00:21.192,LeagueClientUx.exe,2023-01-08 23:01:24.056,0 days 00:01:02.864000
2023-01-08 23:01:24.056,firefox.exe,2023-01-08 23:01:26.887,0 days 00:00:02.831000
2023-01-08 23:01:26.887,explorer.exe,2023-01-08 23:01:30.091,0 days 00:00:03.204000
2023-01-08 23:01:30.091,League of Legends.exe,2023-01-08 23:01:33.219,0 days 00:00:03.128000
2023-01-08 23:01:33.219,explorer.exe,2023-01-08 23:01:35.422,0 days 00:00:02.203000
2023-01-08 23:01:35.422,League of Legends.exe,2023-01-08 23:01:36.887,0 days 00:00:01.465000
2023-01-08 23:01:36.887,explorer.exe,2023-01-08 23:01:41.209,0 days 00:00:04.322000
2023-01-08 23:01:41.209,League of Legends.exe,2023-01-08 23:18:36.935,0 days 00:16:55.726000
2023-01-08 23:18:36.935,firefox.exe,2023-01-08 23:18:41.140,0 days 00:00:04.205000
2023-01-08 23:18:41.140,LeagueClientUx.exe,2023-01-08 23:19:00.521,0 days 00:00:19.381000
2023-01-08 23:19:00.521,explorer.exe,2023-01-08 23:19:07.399,0 days 00:00:06.878000
2023-01-08 23:19:07.399,RiotClientUx.exe,2023-01-08 23:19:16.937,0 days 00:00:09.538000
2023-01-08 23:19:16.937,explorer.exe,2023-01-08 23:19:22.915,0 days 00:00:05.978000
2023-01-08 23:19:22.915,LeagueClientUx.exe,2023-01-08 23:20:23.892,0 days 00:01:00.977000
2023-01-08 23:20:23.892,explorer.exe,2023-01-08 23:20:26.796,0 days 00:00:02.904000
2023-01-08 23:20:26.796,steamwebhelper.exe,2023-01-08 23:20:26.941,0 days 00:00:00.145000
2023-01-08 23:20:26.941,steam.exe,2023-01-08 23:20:27.414,0 days 00:00:00.473000
2023-01-08 23:20:27.414,steamwebhelper.exe,2023-01-08 23:20:36.441,0 days 00:00:09.027000
2023-01-08 23:20:36.441,LeagueClientUx.exe,2023-01-08 23:21:12.404,0 days 00:00:35.963000
2023-01-08 23:21:12.404,firefox.exe,2023-01-08 23:21:24.564,0 days 00:00:12.160000
2023-01-08 23:21:24.564,LeagueClientUx.exe,2023-01-08 23:21:41.267,0 days 00:00:16.703000
2023-01-08 23:21:41.267,firefox.exe,2023-01-08 23:21:46.021,0 days 00:00:04.754000
2023-01-08 23:21:46.021,LeagueClientUx.exe,2023-01-08 23:21:56.944,0 days 00:00:10.923000
2023-01-08 23:21:56.944,League of Legends.exe,2023-01-08 23:28:36.959,0 days 00:06:40.015000
2023-01-08 23:28:36.959,firefox.exe,2023-01-08 23:28:37.654,0 days 00:00:00.695000
2023-01-08 23:28:37.654,League of Legends.exe,2023-01-08 23:42:26.992,0 days 00:13:49.338000
2023-01-08 23:42:26.992,LeagueClientUx.exe,2023-01-08 23:45:48.016,0 days 00:03:21.024000
2023-01-08 23:45:48.016,firefox.exe,2023-01-08 23:47:35.948,0 days 00:01:47.932000
2023-01-08 23:47:35.948,LeagueClientUx.exe,2023-01-08 23:47:41.853,0 days 00:00:05.905000
2023-01-08 23:47:41.853,explorer.exe,2023-01-08 23:47:42.747,0 days 00:00:00.894000
2023-01-08 23:47:42.747,Discord.exe,2023-01-08 23:47:46.491,0 days 00:00:03.744000
2023-01-08 23:47:46.491,firefox.exe,2023-01-08 23:47:59.504,0 days 00:00:13.013000
2023-01-08 23:47:59.504,LeagueClientUx.exe,2023-01-08 23:48:00.023,0 days 00:00:00.519000
2023-01-08 23:48:00.023,firefox.exe,2023-01-08 23:48:11.898,0 days 00:00:11.875000
2023-01-08 23:48:11.898,LeagueClientUx.exe,2023-01-08 23:48:23.114,0 days 00:00:11.216000
2023-01-08 23:48:23.114,firefox.exe,2023-01-08 23:48:29.080,0 days 00:00:05.966000
2023-01-08 23:48:29.080,LeagueClientUx.exe,2023-01-08 23:48:56.447,0 days 00:00:27.367000
2023-01-08 23:48:56.447,firefox.exe,2023-01-08 23:50:20.037,0 days 00:01:23.590000
2023-01-08 23:50:20.037,League of Legends.exe,2023-01-08 23:58:22.843,0 days 00:08:02.806000
2023-01-08 23:58:22.843,firefox.exe,2023-01-08 23:58:26.717,0 days 00:00:03.874000
2023-01-08 23:58:26.717,League of Legends.exe,2023-01-09 00:00:27.044,0 days 00:02:00.327000
2023-01-09 00:00:27.044,firefox.exe,2023-01-09 00:00:28.971,0 days 00:00:01.927000
2023-01-09 00:00:28.971,League of Legends.exe,2023-01-09 00:06:10.107,0 days 00:05:41.136000
2023-01-09 00:06:10.107,firefox.exe,2023-01-09 00:06:13.831,0 days 00:00:03.724000
2023-01-09 00:06:13.831,League of Legends.exe,2023-01-09 00:06:51.018,0 days 00:00:37.187000
2023-01-09 00:06:51.018,firefox.exe,2023-01-09 00:06:55.306,0 days 00:00:04.288000
2023-01-09 00:06:55.306,League of Legends.exe,2023-01-09 00:10:32.469,0 days 00:03:37.163000
2023-01-09 00:10:32.469,LeagueClientUx.exe,2023-01-09 00:10:37.161,0 days 00:00:04.692000
2023-01-09 00:10:37.161,firefox.exe,2023-01-09 00:10:38.220,0 days 00:00:01.059000
2023-01-09 00:10:38.220,LeagueClientUx.exe,2023-01-09 00:12:09.410,0 days 00:01:31.190000
2023-01-09 00:12:09.410,firefox.exe,2023-01-09 00:12:37.617,0 days 00:00:28.207000
2023-01-09 00:12:37.617,LeagueClientUx.exe,2023-01-09 00:12:57.254,0 days 00:00:19.637000
2023-01-09 00:12:57.254,firefox.exe,2023-01-09 00:14:20.471,0 days 00:01:23.217000
2023-01-09 00:14:20.471,League of Legends.exe,2023-01-09 00:14:41.700,0 days 00:00:21.229000
2023-01-09 00:14:41.700,firefox.exe,2023-01-09 00:14:45.696,0 days 00:00:03.996000
2023-01-09 00:14:45.696,League of Legends.exe,2023-01-09 00:14:47.870,0 days 00:00:02.174000
2023-01-09 00:14:47.870,firefox.exe,2023-01-09 00:14:48.777,0 days 00:00:00.907000
2023-01-09 00:14:48.777,League of Legends.exe,2023-01-09 00:15:02.825,0 days 00:00:14.048000
2023-01-09 00:15:02.825,firefox.exe,2023-01-09 00:15:05.376,0 days 00:00:02.551000
2023-01-09 00:15:05.376,League of Legends.exe,2023-01-09 00:15:07.080,0 days 00:00:01.704000
2023-01-09 00:15:07.080,firefox.exe,2023-01-09 00:15:07.514,0 days 00:00:00.434000
2023-01-09 00:15:07.514,League of Legends.exe,2023-01-09 00:16:44.612,0 days 00:01:37.098000
2023-01-09 00:16:44.612,firefox.exe,2023-01-09 00:16:47.085,0 days 00:00:02.473000
2023-01-09 00:16:47.085,League of Legends.exe,2023-01-09 00:26:38.713,0 days 00:09:51.628000
2023-01-09 00:26:38.713,firefox.exe,2023-01-09 00:26:48.517,0 days 00:00:09.804000
2023-01-09 00:26:48.517,League of Legends.exe,2023-01-09 00:29:05.140,0 days 00:02:16.623000
2023-01-09 00:29:05.140,firefox.exe,2023-01-09 00:29:05.315,0 days 00:00:00.175000
2023-01-09 00:29:05.315,explorer.exe,2023-01-09 00:29:10.058,0 days 00:00:04.743000
2023-01-09 00:29:10.058,League of Legends.exe,2023-01-09 00:29:47.119,0 days 00:00:37.061000
2023-01-09 00:29:47.119,firefox.exe,2023-01-09 00:29:53.917,0 days 00:00:06.798000
2023-01-09 00:29:53.917,explorer.exe,2023-01-09 00:29:54.787,0 days 00:00:00.870000
2023-01-09 00:29:54.787,League of Legends.exe,2023-01-09 00:29:57.119,0 days 00:00:02.332000
2023-01-09 00:29:57.119,LeagueClientUx.exe,2023-01-09 00:30:41.685,0 days 00:00:44.566000
2023-01-09 00:30:41.685,firefox.exe,2023-01-09 00:31:28.098,0 days 00:00:46.413000
2023-01-09 00:31:28.098,explorer.exe,2023-01-09 00:31:37.125,0 days 00:00:09.027000
2023-01-09 00:31:37.125,firefox.exe,2023-01-09 00:31:49.858,0 days 00:00:12.733000
2023-01-09 00:31:49.858,steam.exe,2023-01-09 00:31:51.513,0 days 00:00:01.655000
2023-01-09 00:31:51.513,LeagueClientUx.exe,2023-01-09 00:32:03.444,0 days 00:00:11.931000
2023-01-09 00:32:03.444,firefox.exe,2023-01-09 00:32:04.164,0 days 00:00:00.720000
2023-01-09 00:32:04.164,LeagueClientUx.exe,2023-01-09 00:32:06.108,0 days 00:00:01.944000
2023-01-09 00:32:06.108,firefox.exe,2023-01-09 00:32:13.788,0 days 00:00:07.680000
2023-01-09 00:32:13.788,LeagueClientUx.exe,2023-01-09 00:32:18.599,0 days 00:00:04.811000
2023-01-09 00:32:18.599,firefox.exe,2023-01-09 00:32:21.038,0 days 00:00:02.439000
2023-01-09 00:32:21.038,LeagueClientUx.exe,2023-01-09 00:33:07.130,0 days 00:00:46.092000
2023-01-09 00:33:07.130,firefox.exe,2023-01-09 00:33:17.130,0 days 00:00:10
2023-01-09 00:33:17.130,League of Legends.exe,2023-01-09 00:45:39.909,0 days 00:12:22.779000
2023-01-09 00:45:39.909,explorer.exe,2023-01-09 00:45:41.506,0 days 00:00:01.597000
2023-01-09 00:45:41.506,League of Legends.exe,2023-01-09 00:45:41.667,0 days 00:00:00.161000
2023-01-09 00:45:41.667,firefox.exe,2023-01-09 00:45:42.609,0 days 00:00:00.942000
2023-01-09 00:45:42.609,explorer.exe,2023-01-09 00:45:43.130,0 days 00:00:00.521000
2023-01-09 00:45:43.130,League of Legends.exe,2023-01-09 00:59:37.197,0 days 00:13:54.067000
2023-01-09 00:59:37.197,LeagueClientUx.exe,2023-01-09 01:00:00.112,0 days 00:00:22.915000
2023-01-09 01:00:00.112,explorer.exe,2023-01-09 01:00:00.712,0 days 00:00:00.600000
2023-01-09 10:53:19.362,firefox.exe,2023-01-09 10:53:21.269,0 days 00:00:01.907000
2023-01-09 10:53:21.269,explorer.exe,2023-01-09 10:53:30.864,0 days 00:00:09.595000
2023-01-09 10:53:30.864,Teams.exe,2023-01-09 10:53:40.864,0 days 00:00:10
2023-01-09 10:53:40.864,RiotClientUx.exe,2023-01-09 10:54:00.865,0 days 00:00:20.001000
2023-01-09 10:54:00.865,LeagueClient.exe,2023-01-09 10:54:10.866,0 days 00:00:10.001000
2023-01-09 10:54:10.866,LeagueClientUx.exe,2023-01-09 10:54:45.896,0 days 00:00:35.030000
2023-01-09 10:54:45.896,firefox.exe,2023-01-09 10:54:56.066,0 days 00:00:10.170000
2023-01-09 10:54:56.066,LeagueClientUx.exe,2023-01-09 10:54:57.932,0 days 00:00:01.866000
2023-01-09 10:54:57.932,firefox.exe,2023-01-09 10:55:04.870,0 days 00:00:06.938000
2023-01-09 10:55:04.870,LeagueClientUx.exe,2023-01-09 10:55:14.071,0 days 00:00:09.201000
2023-01-09 10:55:14.071,firefox.exe,2023-01-09 10:55:15.935,0 days 00:00:01.864000
2023-01-09 10:55:15.935,LeagueClientUx.exe,2023-01-09 10:55:17.220,0 days 00:00:01.285000
2023-01-09 10:55:17.220,firefox.exe,2023-01-09 10:55:25.337,0 days 00:00:08.117000
2023-01-09 10:55:25.337,LeagueClientUx.exe,2023-01-09 10:55:43.612,0 days 00:00:18.275000
2023-01-09 10:55:43.612,firefox.exe,2023-01-09 10:55:47.039,0 days 00:00:03.427000
