MEASUREMENT_TIME,VALUE
2022-12-13 22:56:47.376,chrome.exe
2022-12-13 22:57:11.380,Discord.exe
2022-12-13 22:57:44.383,chrome.exe
2022-12-13 22:57:59.384,Discord.exe
2022-12-13 22:58:56.393,chrome.exe
2022-12-13 23:02:02.420,Discord.exe
2022-12-13 23:02:17.421,chrome.exe
2022-12-13 23:02:26.422,firefox.exe
2022-12-13 23:02:41.424,chrome.exe
2022-12-13 23:02:44.425,firefox.exe
2022-12-13 23:02:47.426,chrome.exe
2022-12-13 23:02:50.426,firefox.exe
2022-12-13 23:03:50.434,chrome.exe
2022-12-13 23:03:56.435,firefox.exe
2022-12-13 23:04:05.437,chrome.exe
2022-12-13 23:04:26.440,VsDebugConsole.exe
2022-12-13 23:04:29.440,firefox.exe
2022-12-13 23:05:11.446,chrome.exe
2022-12-13 23:07:17.464,firefox.exe
2022-12-13 23:08:11.472,chrome.exe
2022-12-13 23:10:11.486,SearchApp.exe
2022-12-13 23:10:17.487,firefox.exe
2022-12-13 23:13:05.507,chrome.exe
2022-12-13 23:13:50.513,firefox.exe
2022-12-13 23:15:14.525,chrome.exe
2022-12-13 23:17:11.542,firefox.exe
2022-12-13 23:17:47.545,Discord.exe
2022-12-13 23:18:59.557,Talkdesk.exe
2022-12-13 23:19:05.558,chrome.exe
2022-12-13 23:20:26.565,Zoom.exe
2022-12-13 23:20:35.565,Talkdesk.exe
2022-12-13 23:20:38.566,chrome.exe
2022-12-13 23:22:11.578,Talkdesk.exe
2022-12-13 23:22:38.582,chrome.exe
2022-12-13 23:23:08.587,OUTLOOK.EXE
2022-12-13 23:23:11.587,Zoom.exe
2022-12-13 23:23:59.594,Talkdesk.exe
2022-12-13 23:24:29.599,Zoom.exe
2022-12-13 23:24:32.600,chrome.exe
2022-12-13 23:25:14.605,Zoom.exe
2022-12-13 23:25:17.605,chrome.exe
2022-12-13 23:25:32.607,Zoom.exe
2022-12-13 23:25:35.607,chrome.exe
2022-12-13 23:25:38.607,Zoom.exe
2022-12-13 23:25:56.855,chrome.exe
2022-12-13 23:26:02.856,Zoom.exe
2022-12-13 23:27:23.867,chrome.exe
2022-12-13 23:28:56.876,SearchApp.exe
2022-12-13 23:28:59.877,OUTLOOK.EXE
2022-12-13 23:29:08.877,firefox.exe
2022-12-13 23:29:11.878,chrome.exe
2022-12-13 23:29:23.879,OUTLOOK.EXE
2022-12-13 23:29:44.881,chrome.exe
2022-12-13 23:30:11.884,Zoom.exe
2022-12-13 23:30:44.888,explorer.exe
2022-12-13 23:30:47.889,OUTLOOK.EXE
2022-12-13 23:35:02.917,chrome.exe
2022-12-13 23:35:38.921,Discord.exe
2022-12-13 23:36:11.926,chrome.exe
2022-12-13 23:36:41.930,Discord.exe
2022-12-13 23:36:44.930,Zoom.exe
2022-12-13 23:36:47.931,explorer.exe
2022-12-13 23:36:50.932,OUTLOOK.EXE
2022-12-13 23:37:02.934,chrome.exe
2022-12-13 23:37:08.934,OUTLOOK.EXE
2022-12-13 23:37:11.935,Zoom.exe
2022-12-13 23:37:14.936,OUTLOOK.EXE
2022-12-13 23:37:47.940,chrome.exe
2022-12-13 23:38:05.942,Zoom.exe
2022-12-13 23:38:14.943,chrome.exe
2022-12-13 23:39:26.953,Talkdesk.exe
2022-12-13 23:39:29.953,OUTLOOK.EXE
2022-12-13 23:39:32.954,Zoom.exe
2022-12-13 23:39:50.956,OUTLOOK.EXE
2022-12-13 23:40:02.957,Zoom.exe
2022-12-13 23:40:05.958,chrome.exe
2022-12-13 23:40:20.959,Zoom.exe
2022-12-13 23:40:26.960,chrome.exe
2022-12-13 23:43:20.982,Discord.exe
2022-12-13 23:43:26.983,chrome.exe
2022-12-13 23:46:15.006,Talkdesk.exe
2022-12-13 23:46:18.006,chrome.exe
2022-12-13 23:47:03.012,firefox.exe
2022-12-13 23:47:51.018,chrome.exe
2022-12-13 23:52:30.055,firefox.exe
2022-12-13 23:52:48.056,chrome.exe
2022-12-13 23:52:51.057,firefox.exe
2022-12-13 23:54:06.068,chrome.exe
2022-12-13 23:54:09.068,firefox.exe
2022-12-13 23:54:33.071,chrome.exe
2022-12-13 23:57:36.092,Discord.exe
2022-12-13 23:59:24.105,chrome.exe
2022-12-14 00:04:51.143,Discord.exe
2022-12-14 00:05:06.145,chrome.exe
2022-12-14 00:05:09.145,Zoom.exe
2022-12-14 00:05:30.148,chrome.exe
2022-12-14 00:05:39.149,Zoom.exe
2022-12-14 00:05:45.150,chrome.exe
2022-12-14 00:05:54.151,Zoom.exe
2022-12-14 00:05:57.151,chrome.exe
2022-12-14 00:06:00.152,Zoom.exe
2022-12-14 00:06:09.153,chrome.exe
2022-12-14 00:08:33.169,Zoom.exe
2022-12-14 00:08:48.171,Discord.exe
2022-12-14 00:09:24.174,Zoom.exe
2022-12-14 00:09:39.176,chrome.exe
2022-12-14 00:10:30.182,Talkdesk.exe
2022-12-14 00:10:33.182,Zoom.exe
2022-12-14 00:11:03.187,chrome.exe
2022-12-14 00:11:18.189,Discord.exe
2022-12-14 00:11:27.189,chrome.exe
2022-12-14 00:12:45.197,Discord.exe
2022-12-14 00:13:30.203,chrome.exe
2022-12-14 00:13:42.205,Discord.exe
2022-12-14 00:13:57.207,chrome.exe
2022-12-14 00:14:39.212,Talkdesk.exe
2022-12-14 00:14:48.214,Zoom.exe
2022-12-14 00:15:39.222,Discord.exe
2022-12-14 00:16:15.227,chrome.exe
2022-12-14 00:16:54.231,Zoom.exe
2022-12-14 00:17:00.232,chrome.exe
2022-12-14 00:17:09.233,Talkdesk.exe
2022-12-14 00:17:12.233,chrome.exe
2022-12-14 00:17:18.234,Discord.exe
2022-12-14 00:18:18.241,chrome.exe
2022-12-14 00:18:21.242,firefox.exe
2022-12-14 00:18:30.243,Discord.exe
2022-12-14 00:18:54.247,chrome.exe
2022-12-14 00:18:57.247,firefox.exe
2022-12-14 00:19:15.249,chrome.exe
2022-12-14 00:19:51.253,Discord.exe
2022-12-14 00:20:39.261,chrome.exe
2022-12-14 00:23:18.284,firefox.exe
2022-12-14 00:23:21.285,devenv.exe
2022-12-14 00:23:36.286,explorer.exe
2022-12-14 00:24:18.293,SearchApp.exe
2022-12-14 00:24:27.294,explorer.exe
2022-12-14 00:24:39.296,notepad.exe
2022-12-14 00:24:54.298,chrome.exe
2022-12-14 00:26:21.311,Discord.exe
2022-12-14 00:29:00.336,explorer.exe
2022-12-14 00:29:15.338,notepad++.exe
2022-12-14 00:30:03.344,Discord.exe
2022-12-14 00:30:24.348,chrome.exe
2022-12-14 00:30:33.349,Discord.exe
2022-12-14 00:31:09.355,chrome.exe
2022-12-14 00:31:39.359,explorer.exe
2022-12-14 00:32:33.366,devenv.exe
2022-12-14 00:32:42.368,chrome.exe
2022-12-14 00:33:00.370,Discord.exe
2022-12-14 00:33:03.371,chrome.exe
2022-12-14 00:33:09.372,Discord.exe
2022-12-14 00:37:57.408,Talkdesk.exe
2022-12-14 00:39:06.420,chrome.exe
2022-12-14 00:39:15.421,devenv.exe
2022-12-14 00:42:15.444,explorer.exe
2022-12-14 00:42:30.445,chrome.exe
2022-12-14 00:47:00.480,Talkdesk.exe
2022-12-14 00:47:03.480,chrome.exe
2022-12-14 00:47:15.481,Talkdesk.exe
2022-12-14 00:47:18.481,chrome.exe
2022-12-14 00:53:45.534,Talkdesk.exe
2022-12-14 00:53:51.534,chrome.exe
2022-12-14 00:55:21.545,Talkdesk.exe
2022-12-14 00:55:24.546,chrome.exe
2022-12-14 00:55:27.546,Discord.exe
2022-12-14 00:56:24.555,OUTLOOK.EXE
2022-12-14 00:56:27.556,Discord.exe
2022-12-14 00:56:30.556,explorer.exe
2022-12-14 00:56:33.557,vpnui.exe
2022-12-14 00:56:36.558,explorer.exe
2022-12-14 00:56:42.558,slack.exe
2022-12-14 00:56:45.559,explorer.exe
2022-12-14 00:56:51.560,slack.exe
2022-12-14 00:57:06.562,firefox.exe
2022-12-14 00:57:12.562,explorer.exe
2022-12-14 00:57:15.563,WeChat.exe
2022-12-14 00:57:18.563,firefox.exe
2022-12-14 00:57:21.563,Discord.exe
2022-12-14 00:57:27.564,firefox.exe
2022-12-14 00:57:39.566,Discord.exe
2022-12-14 00:58:03.568,firefox.exe
2022-12-14 00:59:33.579,WeChat.exe
2022-12-14 01:01:54.599,firefox.exe
2022-12-14 02:05:07.742,WeChat.exe
2022-12-14 04:06:38.637,explorer.exe
2022-12-14 04:06:44.638,Discord.exe
2022-12-14 04:06:50.639,firefox.exe
2022-12-14 04:37:11.869,VsDebugConsole.exe
2022-12-14 04:37:14.869,firefox.exe
2022-12-14 04:48:38.964,explorer.exe
2022-12-14 04:48:47.965,firefox.exe
2022-12-14 04:48:59.966,steamwebhelper.exe
2022-12-14 04:49:05.968,firefox.exe
2022-12-14 05:20:45.213,explorer.exe
2022-12-14 05:20:48.213,SearchApp.exe
2022-12-14 05:20:51.214,explorer.exe
2022-12-14 05:20:54.214,firefox.exe
2022-12-14 05:21:12.217,RiotClientUx.exe
2022-12-14 05:21:33.219,LeagueClient.exe
2022-12-14 05:21:36.220,firefox.exe
2022-12-14 05:21:48.221,LeagueClientUx.exe
2022-12-14 05:22:12.223,firefox.exe
2022-12-14 05:22:24.224,LeagueClientUx.exe
2022-12-14 05:22:39.227,firefox.exe
2022-12-14 05:22:48.227,LeagueClientUx.exe
2022-12-14 05:22:57.229,firefox.exe
2022-12-14 05:23:00.230,LeagueClientUx.exe
2022-12-14 05:23:09.232,firefox.exe
2022-12-14 05:23:48.238,explorer.exe
2022-12-14 05:23:51.239,firefox.exe
2022-12-14 05:24:27.242,League of Legends.exe
2022-12-14 05:24:39.242,firefox.exe
2022-12-14 05:24:45.243,League of Legends.exe
2022-12-14 05:35:06.285,firefox.exe
2022-12-14 05:35:09.285,League of Legends.exe
2022-12-14 05:40:33.305,firefox.exe
2022-12-14 05:40:36.306,League of Legends.exe
2022-12-14 05:50:57.339,firefox.exe
2022-12-14 05:51:00.339,LeagueClientUx.exe
2022-12-14 05:51:42.344,firefox.exe
2022-12-14 05:52:18.349,LeagueClientUx.exe
2022-12-14 05:52:36.351,firefox.exe
2022-12-14 05:52:45.352,LeagueClientUx.exe
2022-12-14 05:53:30.357,firefox.exe
2022-12-14 05:53:42.360,LeagueClientUx.exe
2022-12-14 05:53:57.361,firefox.exe
2022-12-14 05:54:09.362,LeagueClientUx.exe
2022-12-14 05:54:12.363,firefox.exe
2022-12-14 05:54:27.365,Discord.exe
2022-12-14 05:54:30.366,firefox.exe
2022-12-14 05:55:06.369,League of Legends.exe
2022-12-14 06:11:09.439,firefox.exe
2022-12-14 06:11:12.440,League of Legends.exe
2022-12-14 06:15:09.454,explorer.exe
2022-12-14 06:15:27.457,LeagueClientUx.exe
2022-12-14 06:15:45.459,Discord.exe
2022-12-14 06:15:48.459,RiotClientUx.exe
2022-12-14 06:16:12.462,LeagueCrashHandler.exe
2022-12-14 06:16:15.463,firefox.exe
2022-12-14 06:17:00.468,Discord.exe
2022-12-14 06:17:03.469,LeagueClientUx.exe
2022-12-14 06:17:09.471,firefox.exe
2022-12-14 06:17:45.476,LeagueClientUx.exe
2022-12-14 06:17:48.476,firefox.exe
2022-12-14 06:17:54.477,LeagueClientUx.exe
2022-12-14 06:18:00.477,firefox.exe
2022-12-14 06:18:03.477,LeagueClientUx.exe
2022-12-14 06:19:15.487,firefox.exe
2022-12-14 06:19:21.488,LeagueClientUx.exe
2022-12-14 06:21:12.506,firefox.exe
2022-12-14 06:21:15.506,League of Legends.exe
2022-12-14 06:22:24.511,firefox.exe
2022-12-14 06:22:27.511,League of Legends.exe
2022-12-14 06:22:30.511,firefox.exe
2022-12-14 06:22:33.511,League of Legends.exe
2022-12-14 06:23:15.514,firefox.exe
2022-12-14 06:23:21.514,League of Legends.exe
2022-12-14 06:27:09.524,firefox.exe
2022-12-14 06:27:15.524,League of Legends.exe
2022-12-14 06:32:00.537,firefox.exe
2022-12-14 06:32:03.537,League of Legends.exe
2022-12-14 06:36:15.555,firefox.exe
2022-12-14 06:36:21.556,LeagueClientUx.exe
2022-12-14 06:36:45.559,audacity.exe
2022-12-14 06:37:54.569,LeagueClientUx.exe
2022-12-14 06:38:06.570,firefox.exe
2022-12-14 06:38:15.573,LeagueClientUx.exe
2022-12-14 06:38:48.577,audacity.exe
2022-12-14 06:38:51.578,firefox.exe
2022-12-14 06:38:54.579,audacity.exe
2022-12-14 06:39:27.582,League of Legends.exe
2022-12-14 06:40:24.605,explorer.exe
2022-12-14 06:40:30.605,League of Legends.exe
2022-12-14 06:50:48.646,firefox.exe
2022-12-14 06:50:51.647,League of Legends.exe
2022-12-14 06:56:06.663,firefox.exe
2022-12-14 06:56:09.663,League of Legends.exe
2022-12-14 06:58:54.672,firefox.exe
2022-12-14 06:59:00.674,LeagueClientUx.exe
2022-12-14 06:59:57.681,firefox.exe
2022-12-14 07:00:00.681,RiotClientUx.exe
2022-12-14 07:00:33.686,firefox.exe
2022-12-14 07:00:57.688,LeagueClientUx.exe
2022-12-14 07:01:09.690,firefox.exe
2022-12-14 07:01:39.693,LeagueClientUx.exe
2022-12-14 07:03:24.707,firefox.exe
2022-12-14 07:03:36.709,LeagueClientUx.exe
2022-12-14 07:03:57.710,firefox.exe
2022-12-14 07:05:06.717,League of Legends.exe
2022-12-14 07:05:11.161,firefox.exe
2022-12-14 07:05:14.161,League of Legends.exe
2022-12-14 07:05:53.165,firefox.exe
2022-12-14 07:05:56.165,League of Legends.exe
2022-12-14 07:23:05.224,firefox.exe
2022-12-14 08:32:11.784,LeagueClientUx.exe
2022-12-14 08:33:02.793,firefox.exe
2022-12-14 08:33:14.794,LeagueClientUx.exe
2022-12-14 08:33:23.795,firefox.exe
2022-12-14 08:33:32.796,LeagueClientUx.exe
2022-12-14 08:33:44.797,firefox.exe
2022-12-14 08:34:08.799,LeagueClientUx.exe
2022-12-14 08:34:26.800,firefox.exe
2022-12-14 08:34:32.801,League of Legends.exe
2022-12-14 08:34:35.801,firefox.exe
2022-12-14 08:34:41.802,VsDebugConsole.exe
2022-12-14 15:01:21.140,<s>
2022-12-14 15:01:21.140,chrome.exe
2022-12-14 15:01:24.143,Teams.exe
2022-12-14 15:01:33.145,Talkdesk.exe
2022-12-14 15:01:42.146,chrome.exe
2022-12-14 15:01:45.146,explorer.exe
2022-12-14 15:01:48.146,vpnui.exe
2022-12-14 15:02:12.150,chrome.exe
2022-12-14 15:04:36.170,Talkdesk.exe
2022-12-14 15:06:18.181,chrome.exe
2022-12-14 15:22:00.295,Talkdesk.exe
2022-12-14 15:22:03.296,chrome.exe
2022-12-14 15:27:42.337,Teams.exe
2022-12-14 15:28:03.340,chrome.exe
2022-12-14 15:29:00.347,Talkdesk.exe
2022-12-14 15:29:03.347,chrome.exe
2022-12-14 15:29:06.347,Talkdesk.exe
2022-12-14 15:29:09.347,chrome.exe
2022-12-14 15:29:18.348,SearchApp.exe
2022-12-14 15:29:21.349,explorer.exe
2022-12-14 15:29:24.349,Talkdesk.exe
2022-12-14 15:29:27.349,Zoom.exe
2022-12-14 15:29:36.351,chrome.exe
2022-12-14 15:30:03.356,Zoom.exe
2022-12-14 15:30:09.357,chrome.exe
2022-12-14 15:30:21.359,explorer.exe
2022-12-14 15:30:24.360,Zoom.exe
2022-12-14 15:30:30.360,chrome.exe
2022-12-14 15:30:33.361,Zoom.exe
2022-12-14 15:30:36.361,chrome.exe
2022-12-14 15:30:42.363,Zoom.exe
2022-12-14 15:31:12.367,Talkdesk.exe
2022-12-14 15:31:24.368,Zoom.exe
2022-12-14 15:31:27.368,chrome.exe
2022-12-14 15:31:51.371,Zoom.exe
2022-12-14 15:32:21.375,chrome.exe
2022-12-14 15:34:06.388,Zoom.exe
2022-12-14 15:34:12.390,chrome.exe
2022-12-14 15:34:33.393,Zoom.exe
2022-12-14 15:34:36.394,Talkdesk.exe
2022-12-14 15:34:39.394,chrome.exe
2022-12-14 16:03:18.622,Teams.exe
2022-12-14 16:03:33.623,chrome.exe
2022-12-14 16:11:39.684,Teams.exe
2022-12-14 16:11:45.685,Discord.exe
2022-12-14 16:11:48.685,Teams.exe
2022-12-14 16:12:36.691,chrome.exe
2022-12-14 16:13:21.695,firefox.exe
2022-12-14 16:13:24.696,chrome.exe
2022-12-14 16:14:18.703,Teams.exe
2022-12-14 16:14:24.704,chrome.exe
2022-12-14 16:14:27.705,firefox.exe
2022-12-14 16:14:39.707,Teams.exe
2022-12-14 16:14:42.707,chrome.exe
2022-12-14 16:19:30.742,Discord.exe
2022-12-14 16:19:36.743,Talkdesk.exe
2022-12-14 16:19:45.744,Discord.exe
2022-12-14 16:19:54.744,chrome.exe
2022-12-14 16:19:57.745,Talkdesk.exe
2022-12-14 16:20:00.745,chrome.exe
2022-12-14 16:20:03.746,Talkdesk.exe
2022-12-14 16:20:06.747,chrome.exe
2022-12-14 16:20:21.750,Discord.exe
2022-12-14 16:20:24.750,Talkdesk.exe
2022-12-14 16:23:57.775,Discord.exe
2022-12-14 16:30:09.820,chrome.exe
2022-12-14 16:30:18.822,Talkdesk.exe
2022-12-14 16:30:48.825,chrome.exe
2022-12-14 16:31:00.828,devenv.exe
2022-12-14 16:31:06.829,explorer.exe
2022-12-14 16:31:45.832,notepad++.exe
2022-12-14 16:32:18.835,Teams.exe
2022-12-14 16:32:27.836,chrome.exe
2022-12-14 16:32:36.837,Teams.exe
2022-12-14 16:32:39.838,chrome.exe
2022-12-14 16:32:51.839,Teams.exe
2022-12-14 16:33:06.841,chrome.exe
2022-12-14 16:33:12.842,Teams.exe
2022-12-14 16:33:15.843,notepad++.exe
2022-12-14 16:33:24.844,explorer.exe
2022-12-14 16:35:33.860,Teams.exe
2022-12-14 16:36:06.865,chrome.exe
2022-12-14 16:36:09.866,notepad++.exe
2022-12-14 16:36:12.867,explorer.exe
2022-12-14 16:37:30.875,devenv.exe
2022-12-14 16:37:33.875,notepad++.exe
2022-12-14 16:37:36.875,SearchApp.exe
2022-12-14 16:37:51.877,explorer.exe
2022-12-14 16:38:54.887,ShellExperienceHost.exe
2022-12-14 16:38:57.887,explorer.exe
2022-12-14 16:39:15.890,Teams.exe
2022-12-14 16:39:39.892,Discord.exe
2022-12-14 16:40:06.895,Teams.exe
2022-12-14 16:40:09.895,chrome.exe
2022-12-14 16:40:42.901,explorer.exe
2022-12-14 16:43:39.924,notepad++.exe
2022-12-14 16:45:21.934,devenv.exe
2022-12-14 16:46:00.939,notepad++.exe
2022-12-14 16:48:00.952,chrome.exe
2022-12-14 16:48:06.952,devenv.exe
2022-12-14 16:48:12.954,notepad++.exe
2022-12-14 16:50:39.971,chrome.exe
2022-12-14 16:52:51.988,notepad++.exe
2022-12-14 16:54:22.001,explorer.exe
2022-12-14 16:54:28.002,ShellExperienceHost.exe
2022-12-14 16:54:31.002,explorer.exe
2022-12-14 16:54:58.005,SearchApp.exe
2022-12-14 16:55:34.011,explorer.exe
2022-12-14 16:56:55.023,chrome.exe
2022-12-14 17:01:19.056,VsDebugConsole.exe
2022-12-14 17:02:55.070,explorer.exe
2022-12-14 17:09:10.116,chrome.exe
2022-12-14 17:14:52.164,explorer.exe
2022-12-14 17:15:01.165,7zFM.exe
2022-12-14 17:15:04.166,explorer.exe
2022-12-14 17:15:19.167,7zFM.exe
2022-12-14 17:15:28.168,explorer.exe
2022-12-14 17:15:34.168,chrome.exe
2022-12-14 17:15:37.169,explorer.exe
2022-12-14 17:15:52.170,SearchApp.exe
2022-12-14 17:15:58.172,explorer.exe
2022-12-14 17:17:16.064,<s>
2022-12-14 17:17:16.064,explorer.exe
2022-12-14 17:17:31.067,DB Browser for SQLite.exe
2022-12-14 17:17:40.068,explorer.exe
2022-12-14 17:17:49.070,chrome.exe
2022-12-14 17:17:58.070,Talkdesk.exe
2022-12-14 17:18:01.071,chrome.exe
2022-12-14 17:18:04.071,Talkdesk.exe
2022-12-14 17:18:10.072,chrome.exe
2022-12-14 17:20:49.092,Talkdesk.exe
2022-12-14 17:20:52.092,Zoom.exe
2022-12-14 17:20:58.092,chrome.exe
2022-12-14 17:21:10.095,Zoom.exe
2022-12-14 17:21:19.096,Discord.exe
2022-12-14 17:21:28.098,Zoom.exe
2022-12-14 17:21:31.099,Discord.exe
2022-12-14 17:21:40.100,Zoom.exe
2022-12-14 17:22:40.108,Talkdesk.exe
2022-12-14 17:22:43.108,Zoom.exe
2022-12-14 17:22:46.108,Talkdesk.exe
2022-12-14 17:22:58.110,Zoom.exe
2022-12-14 17:23:07.111,Discord.exe
2022-12-14 17:23:16.112,Zoom.exe
2022-12-14 17:23:55.115,chrome.exe
2022-12-14 17:23:58.116,Zoom.exe
2022-12-14 17:24:01.116,chrome.exe
2022-12-14 17:24:04.116,Zoom.exe
2022-12-14 17:24:52.124,chrome.exe
2022-12-14 17:25:01.125,Zoom.exe
2022-12-14 17:25:25.127,Discord.exe
2022-12-14 17:25:37.129,chrome.exe
2022-12-14 17:25:40.130,Discord.exe
2022-12-14 17:25:43.130,chrome.exe
2022-12-14 17:26:01.133,Discord.exe
2022-12-14 17:26:04.134,chrome.exe
2022-12-14 17:26:43.141,Zoom.exe
2022-12-14 17:26:46.142,chrome.exe
2022-12-14 17:27:25.147,Discord.exe
2022-12-14 17:27:28.147,Zoom.exe
2022-12-14 17:27:46.149,firefox.exe
2022-12-14 17:27:49.149,Zoom.exe
2022-12-14 17:28:07.152,chrome.exe
2022-12-14 17:28:10.152,Zoom.exe
2022-12-14 17:28:37.156,chrome.exe
2022-12-14 17:28:43.157,Zoom.exe
2022-12-14 17:28:46.158,chrome.exe
2022-12-14 17:31:01.178,Zoom.exe
2022-12-14 17:31:07.179,chrome.exe
2022-12-14 17:31:13.180,Zoom.exe
2022-12-14 17:31:16.180,chrome.exe
2022-12-14 17:31:22.181,Zoom.exe
2022-12-14 17:31:28.182,chrome.exe
2022-12-14 17:33:16.199,Discord.exe
2022-12-14 17:33:22.200,chrome.exe
2022-12-14 17:33:28.201,Teams.exe
2022-12-14 17:34:43.210,chrome.exe
2022-12-14 17:35:16.216,Teams.exe
2022-12-14 17:35:22.216,chrome.exe
2022-12-14 17:37:19.236,firefox.exe
2022-12-14 17:40:34.257,notepad++.exe
2022-12-14 17:40:40.258,SearchApp.exe
2022-12-14 17:42:01.267,Teams.exe
2022-12-14 17:42:19.269,Discord.exe
2022-12-14 17:43:01.273,chrome.exe
2022-12-14 17:43:04.273,Teams.exe
2022-12-14 17:43:07.273,chrome.exe
2022-12-14 17:43:10.274,Teams.exe
2022-12-14 17:43:22.276,chrome.exe
2022-12-14 17:44:49.285,explorer.exe
2022-12-14 17:46:13.299,chrome.exe
2022-12-14 17:50:37.331,Discord.exe
2022-12-14 17:50:40.332,chrome.exe
2022-12-14 17:54:16.359,Talkdesk.exe
2022-12-14 17:54:19.359,chrome.exe
2022-12-14 17:54:25.360,Talkdesk.exe
2022-12-14 18:00:34.411,chrome.exe
2022-12-14 18:00:37.412,Talkdesk.exe
2022-12-14 18:00:40.412,chrome.exe
2022-12-14 18:02:49.430,Talkdesk.exe
2022-12-14 18:02:52.431,chrome.exe
2022-12-14 18:08:37.478,explorer.exe
2022-12-14 18:09:04.481,SearchApp.exe
2022-12-14 18:09:28.484,explorer.exe
2022-12-14 18:10:31.492,chrome.exe
2022-12-14 18:13:16.516,explorer.exe
2022-12-14 18:13:25.517,notepad++.exe
2022-12-14 18:14:49.529,devenv.exe
2022-12-14 18:15:22.533,notepad++.exe
2022-12-14 18:17:19.549,explorer.exe
2022-12-14 18:18:13.555,chrome.exe
2022-12-14 18:18:22.556,Talkdesk.exe
2022-12-14 18:20:49.571,chrome.exe
2022-12-14 18:26:13.612,Discord.exe
2022-12-14 18:26:34.615,Teams.exe
2022-12-14 18:26:37.615,chrome.exe
2022-12-14 18:31:49.655,Talkdesk.exe
2022-12-14 18:31:52.656,chrome.exe
2022-12-14 18:45:52.764,devenv.exe
2022-12-14 18:45:58.765,notepad++.exe
2022-12-14 18:46:28.769,devenv.exe
2022-12-14 18:46:43.770,firefox.exe
2022-12-14 18:46:49.771,chrome.exe
2022-12-14 18:48:04.782,Talkdesk.exe
2022-12-14 18:48:10.782,chrome.exe
2022-12-14 18:52:04.814,Talkdesk.exe
2022-12-14 18:52:07.815,chrome.exe
2022-12-14 18:53:22.826,firefox.exe
2022-12-14 18:53:28.826,explorer.exe
2022-12-14 18:54:10.832,Discord.exe
2022-12-14 18:55:10.840,chrome.exe
2022-12-14 18:55:13.840,Discord.exe
2022-12-14 18:55:22.841,firefox.exe
2022-12-14 18:55:34.842,Discord.exe
2022-12-14 18:56:58.853,firefox.exe
2022-12-14 18:57:10.855,Discord.exe
2022-12-14 18:57:28.857,firefox.exe
2022-12-14 18:57:34.860,Discord.exe
2022-12-14 18:57:52.863,firefox.exe
2022-12-14 18:57:55.864,Discord.exe
2022-12-14 18:57:58.864,firefox.exe
2022-12-14 18:58:10.866,Discord.exe
2022-12-14 18:59:37.875,chrome.exe
2022-12-14 19:00:07.880,firefox.exe
2022-12-14 19:01:07.887,chrome.exe
2022-12-14 19:01:43.893,Talkdesk.exe
2022-12-14 19:30:50.117,chrome.exe
2022-12-14 19:30:59.119,Talkdesk.exe
2022-12-14 19:31:11.120,chrome.exe
2022-12-14 19:32:32.132,Talkdesk.exe
2022-12-14 19:32:35.132,chrome.exe
2022-12-14 19:58:05.331,Talkdesk.exe
2022-12-14 20:03:29.370,chrome.exe
2022-12-14 20:05:11.385,Talkdesk.exe
2022-12-14 20:05:14.385,chrome.exe
2022-12-14 20:05:20.386,Talkdesk.exe
2022-12-14 20:14:53.459,Discord.exe
2022-12-14 20:15:08.462,Talkdesk.exe
2022-12-14 20:20:38.505,Discord.exe
2022-12-14 20:28:32.567,explorer.exe
2022-12-14 20:28:35.568,OUTLOOK.EXE
2022-12-14 20:28:44.570,ScreenClippingHost.exe
2022-12-14 20:28:47.570,Discord.exe
2022-12-14 20:30:23.583,Talkdesk.exe
2022-12-14 20:30:26.584,Discord.exe
2022-12-14 20:30:47.586,chrome.exe
2022-12-14 20:32:32.598,Discord.exe
2022-12-14 20:32:41.600,chrome.exe
2022-12-14 20:32:47.601,explorer.exe
2022-12-14 20:32:50.601,Discord.exe
2022-12-14 20:32:56.602,ScreenClippingHost.exe
2022-12-14 20:32:59.602,Discord.exe
2022-12-14 20:33:11.603,chrome.exe
2022-12-14 20:34:11.613,Discord.exe
2022-12-14 20:34:14.613,chrome.exe
2022-12-14 20:36:23.634,Discord.exe
2022-12-14 20:37:20.640,chrome.exe
2022-12-14 20:37:23.641,Discord.exe
2022-12-14 20:37:26.641,chrome.exe
2022-12-14 20:37:32.642,Discord.exe
2022-12-14 20:37:41.643,chrome.exe
2022-12-14 20:38:14.647,Discord.exe
2022-12-14 20:38:38.651,chrome.exe
2022-12-14 20:38:47.653,notepad++.exe
2022-12-14 20:39:02.655,explorer.exe
2022-12-14 20:39:05.655,notepad++.exe
2022-12-14 20:39:11.655,explorer.exe
2022-12-14 20:39:29.657,notepad++.exe
2022-12-14 20:39:44.660,chrome.exe
2022-12-14 20:39:47.660,Talkdesk.exe
2022-12-14 20:39:50.661,chrome.exe
2022-12-14 20:47:29.723,Discord.exe
2022-12-14 20:48:23.730,chrome.exe
2022-12-14 20:49:41.740,Talkdesk.exe
2022-12-14 20:49:56.742,chrome.exe
2022-12-14 20:58:26.815,Discord.exe
2022-12-14 20:59:56.826,Talkdesk.exe
2022-12-14 20:59:59.827,Discord.exe
2022-12-14 21:00:05.828,chrome.exe
2022-12-14 21:00:26.831,Discord.exe
2022-12-14 21:00:29.831,Talkdesk.exe
2022-12-14 21:00:59.834,Discord.exe
2022-12-14 21:02:05.844,Talkdesk.exe
2022-12-14 21:02:20.846,chrome.exe
