Start,Value,End,Duration
2023-01-15 17:37:04.930,WeChat.exe,2023-01-15 17:37:24.780,0 days 00:00:19.850000
2023-01-15 17:37:24.780,LeagueClientUx.exe,2023-01-15 17:37:27.128,0 days 00:00:02.348000
2023-01-15 17:37:27.128,firefox.exe,2023-01-15 17:37:35.134,0 days 00:00:08.006000
2023-01-15 17:37:35.134,LeagueClientUx.exe,2023-01-15 17:37:37.854,0 days 00:00:02.720000
2023-01-15 17:37:37.854,firefox.exe,2023-01-15 17:37:38.885,0 days 00:00:01.031000
2023-01-15 17:37:38.885,LeagueClientUx.exe,2023-01-15 17:37:46.819,0 days 00:00:07.934000
2023-01-15 17:37:46.819,firefox.exe,2023-01-15 17:37:49.583,0 days 00:00:02.764000
2023-01-15 17:37:49.583,LeagueClientUx.exe,2023-01-15 17:37:50.327,0 days 00:00:00.744000
2023-01-15 17:37:50.327,WeChat.exe,2023-01-15 17:37:55.545,0 days 00:00:05.218000
2023-01-15 17:37:55.545,firefox.exe,2023-01-15 17:37:58.049,0 days 00:00:02.504000
2023-01-15 17:37:58.049,WeChat.exe,2023-01-15 17:38:29.213,0 days 00:00:31.164000
2023-01-15 17:38:29.213,League of Legends.exe,2023-01-15 17:38:38.202,0 days 00:00:08.989000
2023-01-15 17:38:38.202,firefox.exe,2023-01-15 17:38:39.643,0 days 00:00:01.441000
2023-01-15 17:38:39.643,explorer.exe,2023-01-15 17:38:39.944,0 days 00:00:00.301000
2023-01-15 17:38:39.944,League of Legends.exe,2023-01-15 17:45:39.969,0 days 00:07:00.025000
2023-01-15 17:45:39.969,WeChat.exe,2023-01-15 17:45:48.207,0 days 00:00:08.238000
2023-01-15 17:45:48.207,League of Legends.exe,2023-01-15 17:54:19.991,0 days 00:08:31.784000
2023-01-15 17:54:19.991,WeChat.exe,2023-01-15 17:54:20.604,0 days 00:00:00.613000
2023-01-15 17:54:20.604,explorer.exe,2023-01-15 17:54:25.053,0 days 00:00:04.449000
2023-01-15 17:54:25.053,WeChat.exe,2023-01-15 17:54:29.718,0 days 00:00:04.665000
2023-01-15 17:54:29.718,LeagueClientUx.exe,2023-01-15 17:54:30.366,0 days 00:00:00.648000
2023-01-15 17:54:30.366,WeChat.exe,2023-01-15 17:54:52.858,0 days 00:00:22.492000
2023-01-15 17:54:52.858,LeagueClientUx.exe,2023-01-15 17:54:54.944,0 days 00:00:02.086000
2023-01-15 17:54:54.944,WeChat.exe,2023-01-15 17:55:30.743,0 days 00:00:35.799000
2023-01-15 17:55:30.743,LeagueClientUx.exe,2023-01-15 17:55:41.577,0 days 00:00:10.834000
2023-01-15 17:55:41.577,firefox.exe,2023-01-15 17:56:18.993,0 days 00:00:37.416000
2023-01-15 17:56:18.993,explorer.exe,2023-01-15 17:56:19.995,0 days 00:00:01.002000
2023-01-15 17:56:19.995,ShellExperienceHost.exe,2023-01-15 17:56:54.031,0 days 00:00:34.036000
2023-01-15 17:56:54.031,WeChat.exe,2023-01-15 17:57:04.589,0 days 00:00:10.558000
2023-01-15 17:57:04.589,explorer.exe,2023-01-15 17:57:05.837,0 days 00:00:01.248000
2023-01-15 17:57:05.837,firefox.exe,2023-01-15 17:57:24.756,0 days 00:00:18.919000
2023-01-15 17:57:24.756,WeChat.exe,2023-01-15 17:57:50.169,0 days 00:00:25.413000
2023-01-15 17:57:50.169,firefox.exe,2023-01-15 17:58:12.063,0 days 00:00:21.894000
2023-01-15 17:58:12.063,explorer.exe,2023-01-15 17:58:13.297,0 days 00:00:01.234000
2023-01-15 17:58:13.297,firefox.exe,2023-01-15 17:58:17.251,0 days 00:00:03.954000
2023-01-15 17:58:17.251,LeagueClientUx.exe,2023-01-15 17:58:18.059,0 days 00:00:00.808000
2023-01-15 17:58:18.059,firefox.exe,2023-01-15 17:58:28.906,0 days 00:00:10.847000
2023-01-15 17:58:28.906,LeagueClientUx.exe,2023-01-15 17:59:01.337,0 days 00:00:32.431000
2023-01-15 17:59:01.337,firefox.exe,2023-01-15 17:59:06.524,0 days 00:00:05.187000
2023-01-15 17:59:06.524,LeagueClientUx.exe,2023-01-15 17:59:14.589,0 days 00:00:08.065000
2023-01-15 17:59:14.589,firefox.exe,2023-01-15 17:59:29.351,0 days 00:00:14.762000
2023-01-15 17:59:29.351,LeagueClientUx.exe,2023-01-15 17:59:35.006,0 days 00:00:05.655000
2023-01-15 17:59:35.006,firefox.exe,2023-01-15 17:59:52.444,0 days 00:00:17.438000
2023-01-15 17:59:52.444,League of Legends.exe,2023-01-15 17:59:59.024,0 days 00:00:06.580000
2023-01-15 17:59:59.024,firefox.exe,2023-01-15 18:00:04.193,0 days 00:00:05.169000
2023-01-15 18:00:04.193,League of Legends.exe,2023-01-15 18:00:14.194,0 days 00:00:10.001000
2023-01-15 18:00:14.194,firefox.exe,2023-01-15 18:00:15.942,0 days 00:00:01.748000
2023-01-15 18:00:15.942,League of Legends.exe,2023-01-15 18:18:52.182,0 days 00:18:36.240000
2023-01-15 18:18:52.182,LeagueClientUx.exe,2023-01-15 18:19:27.276,0 days 00:00:35.094000
2023-01-15 18:19:27.276,firefox.exe,2023-01-15 18:21:02.275,0 days 00:01:34.999000
2023-01-15 18:21:02.275,LeagueClientUx.exe,2023-01-15 18:21:04.246,0 days 00:00:01.971000
2023-01-15 18:21:04.246,firefox.exe,2023-01-15 18:21:37.410,0 days 00:00:33.164000
2023-01-15 18:21:37.410,LeagueClientUx.exe,2023-01-15 18:22:22.028,0 days 00:00:44.618000
2023-01-15 18:22:22.028,firefox.exe,2023-01-15 18:22:26.735,0 days 00:00:04.707000
2023-01-15 18:22:26.735,LeagueClientUx.exe,2023-01-15 18:22:43.298,0 days 00:00:16.563000
2023-01-15 18:22:43.298,firefox.exe,2023-01-15 18:23:10.391,0 days 00:00:27.093000
2023-01-15 18:23:10.391,explorer.exe,2023-01-15 18:23:10.995,0 days 00:00:00.604000
2023-01-15 18:23:10.995,WeChat.exe,2023-01-15 18:23:35.829,0 days 00:00:24.834000
2023-01-15 18:23:35.829,League of Legends.exe,2023-01-15 18:35:54.284,0 days 00:12:18.455000
2023-01-15 18:35:54.284,firefox.exe,2023-01-15 18:35:58.141,0 days 00:00:03.857000
2023-01-15 18:35:58.141,League of Legends.exe,2023-01-15 18:43:54.303,0 days 00:07:56.162000
2023-01-15 18:43:54.303,firefox.exe,2023-01-15 18:43:56.453,0 days 00:00:02.150000
2023-01-15 18:43:56.453,League of Legends.exe,2023-01-15 18:43:58.759,0 days 00:00:02.306000
2023-01-15 18:43:58.759,LeagueClientUx.exe,2023-01-15 18:44:15.101,0 days 00:00:16.342000
2023-01-15 18:44:15.101,firefox.exe,2023-01-15 18:44:15.818,0 days 00:00:00.717000
2023-01-15 18:44:15.818,LeagueClientUx.exe,2023-01-15 18:44:37.208,0 days 00:00:21.390000
2023-01-15 18:44:37.208,WeChat.exe,2023-01-15 18:44:40.700,0 days 00:00:03.492000
2023-01-15 18:44:40.700,firefox.exe,2023-01-15 18:44:47.986,0 days 00:00:07.286000
2023-01-15 18:44:47.986,LeagueClientUx.exe,2023-01-15 18:45:00.947,0 days 00:00:12.961000
2023-01-15 18:45:00.947,firefox.exe,2023-01-15 18:45:05.336,0 days 00:00:04.389000
2023-01-15 18:45:05.336,LeagueClientUx.exe,2023-01-15 18:45:10.467,0 days 00:00:05.131000
2023-01-15 18:45:10.467,firefox.exe,2023-01-15 18:45:24.319,0 days 00:00:13.852000
2023-01-15 18:45:24.319,LeagueClientUx.exe,2023-01-15 18:45:25.453,0 days 00:00:01.134000
2023-01-15 18:45:25.453,firefox.exe,2023-01-15 18:45:28.402,0 days 00:00:02.949000
2023-01-15 18:45:28.402,LeagueClientUx.exe,2023-01-15 18:45:44.779,0 days 00:00:16.377000
2023-01-15 18:45:44.779,firefox.exe,2023-01-15 18:45:49.284,0 days 00:00:04.505000
2023-01-15 18:45:49.284,LeagueClientUx.exe,2023-01-15 18:45:54.073,0 days 00:00:04.789000
2023-01-15 18:45:54.073,firefox.exe,2023-01-15 18:45:55.784,0 days 00:00:01.711000
2023-01-15 18:45:55.784,LeagueClientUx.exe,2023-01-15 18:46:44.310,0 days 00:00:48.526000
2023-01-15 18:46:44.310,firefox.exe,2023-01-15 18:46:54.310,0 days 00:00:10
2023-01-15 18:46:54.310,League of Legends.exe,2023-01-15 19:01:43.760,0 days 00:14:49.450000
2023-01-15 19:01:43.760,LeagueClientUx.exe,2023-01-15 19:02:34.794,0 days 00:00:51.034000
2023-01-15 19:02:34.794,firefox.exe,2023-01-15 19:02:41.569,0 days 00:00:06.775000
2023-01-15 19:02:41.569,LeagueClientUx.exe,2023-01-15 19:03:43.114,0 days 00:01:01.545000
2023-01-15 19:03:43.114,firefox.exe,2023-01-15 19:03:44.340,0 days 00:00:01.226000
2023-01-15 19:03:44.340,LeagueClientUx.exe,2023-01-15 19:04:14.354,0 days 00:00:30.014000
2023-01-15 19:04:14.354,League of Legends.exe,2023-01-15 19:15:28.021,0 days 00:11:13.667000
2023-01-15 19:15:28.021,firefox.exe,2023-01-15 19:15:32.161,0 days 00:00:04.140000
2023-01-15 19:15:32.161,League of Legends.exe,2023-01-15 19:23:54.405,0 days 00:08:22.244000
2023-01-15 19:23:54.405,firefox.exe,2023-01-15 19:23:56.749,0 days 00:00:02.344000
2023-01-15 19:23:56.749,LeagueClientUx.exe,2023-01-15 19:24:12.214,0 days 00:00:15.465000
2023-01-15 19:24:12.214,firefox.exe,2023-01-15 19:24:47.074,0 days 00:00:34.860000
2023-01-15 19:24:47.074,LeagueClientUx.exe,2023-01-15 19:49:30.102,0 days 00:24:43.028000
2023-01-15 19:49:30.102,firefox.exe,2023-01-15 20:14:59.334,0 days 00:25:29.232000
2023-01-15 20:14:59.334,LeagueClientUx.exe,2023-01-15 20:15:11.601,0 days 00:00:12.267000
2023-01-15 20:15:11.601,firefox.exe,2023-01-15 20:15:50.126,0 days 00:00:38.525000
2023-01-15 20:15:50.126,LeagueClientUx.exe,2023-01-15 20:16:40.563,0 days 00:00:50.437000
2023-01-15 20:16:40.563,firefox.exe,2023-01-15 20:16:44.664,0 days 00:00:04.101000
2023-01-15 20:16:44.664,LeagueClientUx.exe,2023-01-15 20:17:14.534,0 days 00:00:29.870000
2023-01-15 20:17:14.534,League of Legends.exe,2023-01-15 20:17:19.896,0 days 00:00:05.362000
2023-01-15 20:17:19.896,WeChat.exe,2023-01-15 20:17:23.745,0 days 00:00:03.849000
2023-01-15 20:17:23.745,firefox.exe,2023-01-15 20:17:29.450,0 days 00:00:05.705000
2023-01-15 20:17:29.450,explorer.exe,2023-01-15 20:17:30.777,0 days 00:00:01.327000
2023-01-15 20:17:30.777,OUTLOOK.EXE,2023-01-15 20:17:44.535,0 days 00:00:13.758000
2023-01-15 20:17:44.535,explorer.exe,2023-01-15 20:17:48.104,0 days 00:00:03.569000
2023-01-15 20:17:48.104,firefox.exe,2023-01-15 20:17:50.584,0 days 00:00:02.480000
2023-01-15 20:17:50.584,explorer.exe,2023-01-15 20:17:51.663,0 days 00:00:01.079000
2023-01-15 20:17:51.663,League of Legends.exe,2023-01-15 20:17:56.489,0 days 00:00:04.826000
2023-01-15 20:17:56.489,firefox.exe,2023-01-15 20:17:58.642,0 days 00:00:02.153000
2023-01-15 20:17:58.642,League of Legends.exe,2023-01-15 20:21:46.912,0 days 00:03:48.270000
2023-01-15 20:21:46.912,firefox.exe,2023-01-15 20:21:54.063,0 days 00:00:07.151000
2023-01-15 20:21:54.063,League of Legends.exe,2023-01-15 20:38:11.374,0 days 00:16:17.311000
2023-01-15 20:38:11.374,LeagueClientUx.exe,2023-01-15 20:40:01.801,0 days 00:01:50.427000
2023-01-15 20:40:01.801,firefox.exe,2023-01-15 20:40:13.759,0 days 00:00:11.958000
2023-01-15 20:40:13.759,LeagueClientUx.exe,2023-01-15 20:40:26.462,0 days 00:00:12.703000
2023-01-15 20:40:26.462,firefox.exe,2023-01-15 20:41:21.819,0 days 00:00:55.357000
2023-01-15 20:41:21.819,League of Legends.exe,2023-01-15 20:55:14.642,0 days 00:13:52.823000
2023-01-15 20:55:14.642,firefox.exe,2023-01-15 20:55:16.300,0 days 00:00:01.658000
2023-01-15 20:55:16.300,LeagueClientUx.exe,2023-01-15 20:56:32.145,0 days 00:01:15.845000
2023-01-15 20:56:32.145,firefox.exe,2023-01-15 20:57:02.226,0 days 00:00:30.081000
2023-01-15 20:57:02.226,LeagueClientUx.exe,2023-01-15 20:57:47.453,0 days 00:00:45.227000
2023-01-15 20:57:47.453,firefox.exe,2023-01-15 20:58:06.906,0 days 00:00:19.453000
2023-01-15 20:58:06.906,LeagueClientUx.exe,2023-01-15 20:58:11.272,0 days 00:00:04.366000
2023-01-15 20:58:11.272,firefox.exe,2023-01-15 20:58:43.510,0 days 00:00:32.238000
2023-01-15 20:58:43.510,League of Legends.exe,2023-01-15 21:00:43.833,0 days 00:02:00.323000
2023-01-15 21:00:43.833,firefox.exe,2023-01-15 21:00:47.133,0 days 00:00:03.300000
2023-01-15 21:00:47.133,League of Legends.exe,2023-01-15 21:07:02.176,0 days 00:06:15.043000
2023-01-15 21:07:02.176,firefox.exe,2023-01-15 21:07:03.267,0 days 00:00:01.091000
2023-01-15 21:07:03.267,League of Legends.exe,2023-01-15 21:17:54.706,0 days 00:10:51.439000
2023-01-15 21:17:54.706,firefox.exe,2023-01-15 21:18:50.774,0 days 00:00:56.068000
2023-01-15 21:18:50.774,LeagueClientUx.exe,2023-01-15 21:19:07.728,0 days 00:00:16.954000
2023-01-15 21:19:07.728,firefox.exe,2023-01-15 21:19:52.345,0 days 00:00:44.617000
2023-01-15 21:19:52.345,LeagueClientUx.exe,2023-01-15 21:21:14.715,0 days 00:01:22.370000
2023-01-15 21:21:14.715,firefox.exe,2023-01-15 21:21:24.715,0 days 00:00:10
2023-01-15 21:21:24.715,League of Legends.exe,2023-01-15 21:22:07.277,0 days 00:00:42.562000
2023-01-15 21:22:07.277,firefox.exe,2023-01-15 21:22:10.143,0 days 00:00:02.866000
2023-01-15 21:22:10.143,League of Legends.exe,2023-01-15 21:34:57.458,0 days 00:12:47.315000
2023-01-15 21:34:57.458,WeChat.exe,2023-01-15 21:35:03.416,0 days 00:00:05.958000
2023-01-15 21:35:03.416,explorer.exe,2023-01-15 21:35:03.756,0 days 00:00:00.340000
2023-01-15 21:35:03.756,League of Legends.exe,2023-01-15 21:40:54.771,0 days 00:05:51.015000
2023-01-15 21:40:54.771,firefox.exe,2023-01-15 21:41:01.458,0 days 00:00:06.687000
2023-01-15 21:41:01.458,LeagueClientUx.exe,2023-01-15 21:41:43.181,0 days 00:00:41.723000
2023-01-15 21:41:43.181,firefox.exe,2023-01-15 21:41:48.039,0 days 00:00:04.858000
2023-01-15 21:41:48.039,LeagueClientUx.exe,2023-01-15 21:42:06.712,0 days 00:00:18.673000
2023-01-15 21:42:06.712,firefox.exe,2023-01-15 21:42:32.755,0 days 00:00:26.043000
2023-01-15 21:42:32.755,LeagueClientUx.exe,2023-01-15 21:42:40.075,0 days 00:00:07.320000
2023-01-15 21:42:40.075,firefox.exe,2023-01-15 21:42:47.114,0 days 00:00:07.039000
2023-01-15 21:42:47.114,LeagueClientUx.exe,2023-01-15 21:42:48.000,0 days 00:00:00.886000
2023-01-15 21:42:48.000,firefox.exe,2023-01-15 21:42:50.360,0 days 00:00:02.360000
2023-01-15 21:42:50.360,LeagueClientUx.exe,2023-01-15 21:42:52.772,0 days 00:00:02.412000
2023-01-15 21:42:52.772,firefox.exe,2023-01-15 21:42:56.036,0 days 00:00:03.264000
2023-01-15 21:42:56.036,LeagueClientUx.exe,2023-01-15 21:42:57.929,0 days 00:00:01.893000
2023-01-15 21:42:57.929,firefox.exe,2023-01-15 21:43:01.834,0 days 00:00:03.905000
2023-01-15 21:43:01.834,LeagueClientUx.exe,2023-01-15 21:43:45.651,0 days 00:00:43.817000
2023-01-15 21:43:45.651,firefox.exe,2023-01-15 21:43:52.476,0 days 00:00:06.825000
2023-01-15 21:43:52.476,LeagueClientUx.exe,2023-01-15 21:44:19.194,0 days 00:00:26.718000
2023-01-15 21:44:19.194,firefox.exe,2023-01-15 21:45:03.528,0 days 00:00:44.334000
2023-01-15 21:45:03.528,League of Legends.exe,2023-01-15 22:00:44.829,0 days 00:15:41.301000
2023-01-15 22:00:44.829,firefox.exe,2023-01-15 22:01:02.004,0 days 00:00:17.175000
2023-01-15 22:01:02.004,LeagueClientUx.exe,2023-01-15 22:01:37.928,0 days 00:00:35.924000
2023-01-15 22:01:37.928,firefox.exe,2023-01-15 22:01:38.855,0 days 00:00:00.927000
2023-01-15 22:01:38.855,LeagueClientUx.exe,2023-01-15 22:01:41.062,0 days 00:00:02.207000
2023-01-15 22:01:41.062,firefox.exe,2023-01-15 22:01:54.646,0 days 00:00:13.584000
2023-01-15 22:01:54.646,LeagueClientUx.exe,2023-01-15 22:01:57.968,0 days 00:00:03.322000
2023-01-15 22:01:57.968,firefox.exe,2023-01-15 22:01:59.334,0 days 00:00:01.366000
2023-01-15 22:01:59.334,LeagueClientUx.exe,2023-01-15 22:02:07.532,0 days 00:00:08.198000
2023-01-15 22:02:07.532,firefox.exe,2023-01-15 22:02:29.998,0 days 00:00:22.466000
2023-01-15 22:02:29.998,LeagueClientUx.exe,2023-01-15 22:02:32.090,0 days 00:00:02.092000
2023-01-15 22:02:32.090,firefox.exe,2023-01-15 22:02:33.104,0 days 00:00:01.014000
2023-01-15 22:02:33.104,explorer.exe,2023-01-15 22:02:34.131,0 days 00:00:01.027000
2023-01-15 22:02:34.131,Discord.exe,2023-01-15 22:02:49.820,0 days 00:00:15.689000
2023-01-15 22:02:49.820,LeagueClientUx.exe,2023-01-15 22:03:21.778,0 days 00:00:31.958000
2023-01-15 22:03:21.778,firefox.exe,2023-01-15 22:03:23.001,0 days 00:00:01.223000
2023-01-15 22:03:23.001,LeagueClientUx.exe,2023-01-15 22:03:24.694,0 days 00:00:01.693000
2023-01-15 22:03:24.694,firefox.exe,2023-01-15 22:03:36.484,0 days 00:00:11.790000
2023-01-15 22:03:36.484,LeagueClientUx.exe,2023-01-15 22:03:45.334,0 days 00:00:08.850000
2023-01-15 22:03:45.334,firefox.exe,2023-01-15 22:03:49.457,0 days 00:00:04.123000
2023-01-15 22:03:49.457,LeagueClientUx.exe,2023-01-15 22:04:04.722,0 days 00:00:15.265000
2023-01-15 22:04:04.722,firefox.exe,2023-01-15 22:04:39.292,0 days 00:00:34.570000
2023-01-15 22:04:39.292,League of Legends.exe,2023-01-15 22:36:09.888,0 days 00:31:30.596000
2023-01-15 22:36:09.888,Discord.exe,2023-01-15 22:36:11.425,0 days 00:00:01.537000
2023-01-15 22:36:11.425,firefox.exe,2023-01-15 22:36:13.342,0 days 00:00:01.917000
2023-01-15 22:36:13.342,LeagueClientUx.exe,2023-01-15 22:37:59.996,0 days 00:01:46.654000
2023-01-15 22:37:59.996,Discord.exe,2023-01-15 22:38:01.513,0 days 00:00:01.517000
2023-01-15 22:38:01.513,LeagueClientUx.exe,2023-01-15 22:45:37.591,0 days 00:07:36.078000
2023-01-15 22:45:37.591,firefox.exe,2023-01-15 22:52:01.565,0 days 00:06:23.974000
2023-01-15 22:52:01.565,explorer.exe,2023-01-15 22:52:04.954,0 days 00:00:03.389000
2023-01-15 22:52:04.954,ApplicationFrameHost.exe,2023-01-15 22:52:21.000,0 days 00:00:16.046000
2023-01-15 22:52:21.000,firefox.exe,2023-01-15 22:52:24.740,0 days 00:00:03.740000
2023-01-15 22:52:24.740,LeagueClientUx.exe,2023-01-15 22:52:31.196,0 days 00:00:06.456000
2023-01-15 22:52:31.196,firefox.exe,2023-01-15 22:52:34.639,0 days 00:00:03.443000
2023-01-15 22:52:34.639,LeagueClientUx.exe,2023-01-15 22:52:40.179,0 days 00:00:05.540000
2023-01-15 22:52:40.179,firefox.exe,2023-01-15 22:53:16.958,0 days 00:00:36.779000
2023-01-15 22:53:16.958,onenoteim.exe,2023-01-15 22:53:24.956,0 days 00:00:07.998000
2023-01-15 22:53:24.956,ApplicationFrameHost.exe,2023-01-15 22:54:39.118,0 days 00:01:14.162000
2023-01-15 22:54:39.118,firefox.exe,2023-01-15 22:58:00.288,0 days 00:03:21.170000
2023-01-15 22:58:00.288,explorer.exe,2023-01-15 22:58:04.968,0 days 00:00:04.680000
2023-01-15 22:58:04.968,ApplicationFrameHost.exe,2023-01-15 22:58:07.823,0 days 00:00:02.855000
2023-01-15 22:58:07.823,firefox.exe,2023-01-15 23:00:32.243,0 days 00:02:24.420000
2023-01-15 23:00:32.243,explorer.exe,2023-01-15 23:00:34.971,0 days 00:00:02.728000
2023-01-15 23:00:34.971,ApplicationFrameHost.exe,2023-01-15 23:00:35.997,0 days 00:00:01.026000
2023-01-15 23:00:35.997,firefox.exe,2023-01-15 23:00:38.612,0 days 00:00:02.615000
2023-01-15 23:00:38.612,LeagueClientUx.exe,2023-01-15 23:00:54.157,0 days 00:00:15.545000
2023-01-15 23:00:54.157,firefox.exe,2023-01-15 23:00:59.627,0 days 00:00:05.470000
2023-01-15 23:00:59.627,explorer.exe,2023-01-15 23:01:02.973,0 days 00:00:03.346000
2023-01-15 23:01:02.973,RiotClientUx.exe,2023-01-15 23:01:23.087,0 days 00:00:20.114000
2023-01-15 23:01:23.087,firefox.exe,2023-01-15 23:01:35.602,0 days 00:00:12.515000
2023-01-15 23:01:35.602,explorer.exe,2023-01-15 23:01:43.494,0 days 00:00:07.892000
2023-01-15 23:01:43.494,LeagueClientUx.exe,2023-01-15 23:02:44.781,0 days 00:01:01.287000
2023-01-15 23:02:44.781,firefox.exe,2023-01-15 23:02:57.850,0 days 00:00:13.069000
2023-01-15 23:02:57.850,LeagueClientUx.exe,2023-01-15 23:03:14.891,0 days 00:00:17.041000
2023-01-15 23:03:14.891,firefox.exe,2023-01-15 23:03:17.864,0 days 00:00:02.973000
2023-01-15 23:03:17.864,explorer.exe,2023-01-15 23:03:22.523,0 days 00:00:04.659000
2023-01-15 23:03:22.523,firefox.exe,2023-01-15 23:03:58.485,0 days 00:00:35.962000
2023-01-15 23:03:58.485,LeagueClientUx.exe,2023-01-15 23:04:02.676,0 days 00:00:04.191000
2023-01-15 23:04:02.676,firefox.exe,2023-01-15 23:04:10.207,0 days 00:00:07.531000
2023-01-15 23:04:10.207,LeagueClientUx.exe,2023-01-15 23:04:10.636,0 days 00:00:00.429000
2023-01-15 23:04:10.636,firefox.exe,2023-01-15 23:04:11.147,0 days 00:00:00.511000
2023-01-15 23:04:11.147,LeagueClientUx.exe,2023-01-15 23:04:13.473,0 days 00:00:02.326000
2023-01-15 23:04:13.473,firefox.exe,2023-01-15 23:04:16.726,0 days 00:00:03.253000
2023-01-15 23:04:16.726,LeagueClientUx.exe,2023-01-15 23:04:35.422,0 days 00:00:18.696000
2023-01-15 23:04:35.422,firefox.exe,2023-01-15 23:04:46.623,0 days 00:00:11.201000
2023-01-15 23:04:46.623,LeagueClientUx.exe,2023-01-15 23:04:48.619,0 days 00:00:01.996000
2023-01-15 23:04:48.619,firefox.exe,2023-01-15 23:05:39.752,0 days 00:00:51.133000
2023-01-15 23:05:39.752,League of Legends.exe,2023-01-15 23:22:55.030,0 days 00:17:15.278000
2023-01-15 23:22:55.030,firefox.exe,2023-01-15 23:23:05.524,0 days 00:00:10.494000
2023-01-15 23:23:05.524,LeagueClientUx.exe,2023-01-15 23:23:21.817,0 days 00:00:16.293000
2023-01-15 23:23:21.817,RiotClientUx.exe,2023-01-15 23:23:35.032,0 days 00:00:13.215000
2023-01-15 23:23:35.032,firefox.exe,2023-01-15 23:23:36.324,0 days 00:00:01.292000
2023-01-15 23:23:36.324,Discord.exe,2023-01-15 23:23:44.339,0 days 00:00:08.015000
2023-01-15 23:23:44.339,LeagueClientUx.exe,2023-01-15 23:25:25.036,0 days 00:01:40.697000
2023-01-15 23:25:25.036,Discord.exe,2023-01-15 23:25:35.037,0 days 00:00:10.001000
2023-01-15 23:25:35.037,League of Legends.exe,2023-01-15 23:41:35.076,0 days 00:16:00.039000
2023-01-15 23:41:35.076,Discord.exe,2023-01-15 23:41:36.341,0 days 00:00:01.265000
2023-01-15 23:41:36.341,LeagueClientUx.exe,2023-01-15 23:42:00.287,0 days 00:00:23.946000
2023-01-15 23:42:00.287,firefox.exe,2023-01-15 23:42:04.302,0 days 00:00:04.015000
2023-01-15 23:42:04.302,LeagueClientUx.exe,2023-01-15 23:42:32.894,0 days 00:00:28.592000
2023-01-15 23:42:32.894,firefox.exe,2023-01-15 23:42:38.621,0 days 00:00:05.727000
2023-01-15 23:42:38.621,LeagueClientUx.exe,2023-01-15 23:42:42.969,0 days 00:00:04.348000
2023-01-15 23:42:42.969,firefox.exe,2023-01-15 23:42:46.922,0 days 00:00:03.953000
2023-01-15 23:42:46.922,LeagueClientUx.exe,2023-01-15 23:43:03.938,0 days 00:00:17.016000
2023-01-15 23:43:03.938,firefox.exe,2023-01-15 23:43:06.389,0 days 00:00:02.451000
2023-01-15 23:43:06.389,LeagueClientUx.exe,2023-01-15 23:43:24.100,0 days 00:00:17.711000
2023-01-15 23:43:24.100,Discord.exe,2023-01-15 23:44:33.147,0 days 00:01:09.047000
2023-01-15 23:44:33.147,League of Legends.exe,2023-01-15 23:44:41.846,0 days 00:00:08.699000
2023-01-15 23:44:41.846,firefox.exe,2023-01-15 23:44:48.349,0 days 00:00:06.503000
2023-01-15 23:44:48.349,explorer.exe,2023-01-15 23:44:48.971,0 days 00:00:00.622000
2023-01-15 23:44:48.971,League of Legends.exe,2023-01-16 00:01:25.126,0 days 00:16:36.155000
2023-01-16 00:01:25.126,explorer.exe,2023-01-16 00:01:33.872,0 days 00:00:08.746000
2023-01-16 00:01:33.872,LeagueClientUx.exe,2023-01-16 00:01:34.435,0 days 00:00:00.563000
2023-01-16 00:01:34.435,explorer.exe,2023-01-16 00:01:35.126,0 days 00:00:00.691000
2023-01-16 00:01:35.126,ShellExperienceHost.exe,2023-01-16 00:01:35.450,0 days 00:00:00.324000
2023-01-16 00:01:35.450,explorer.exe,2023-01-16 00:02:13.447,0 days 00:00:37.997000
2023-01-16 00:02:13.447,LeagueClientUx.exe,2023-01-16 00:02:19.970,0 days 00:00:06.523000
2023-01-16 00:02:19.970,firefox.exe,2023-01-16 00:02:26.205,0 days 00:00:06.235000
2023-01-16 00:02:26.205,LeagueClientUx.exe,2023-01-16 00:02:38.530,0 days 00:00:12.325000
2023-01-16 00:02:38.530,firefox.exe,2023-01-16 00:02:39.653,0 days 00:00:01.123000
2023-01-16 00:02:39.653,LeagueClientUx.exe,2023-01-16 00:03:16.284,0 days 00:00:36.631000
2023-01-16 00:03:16.284,firefox.exe,2023-01-16 00:03:22.644,0 days 00:00:06.360000
2023-01-16 00:03:22.644,explorer.exe,2023-01-16 00:03:24.214,0 days 00:00:01.570000
2023-01-16 16:15:52.552,Teams.exe,2023-01-16 16:16:17.016,0 days 00:00:24.464000
2023-01-16 16:16:17.016,Discord.exe,2023-01-16 16:16:18.882,0 days 00:00:01.866000
2023-01-16 16:16:18.882,explorer.exe,2023-01-16 16:16:24.054,0 days 00:00:05.172000
2023-01-16 16:16:24.054,SearchApp.exe,2023-01-16 16:17:34.056,0 days 00:01:10.002000
2023-01-16 16:17:34.056,explorer.exe,2023-01-16 16:17:44.057,0 days 00:00:10.001000
2023-01-16 16:17:44.057,RiotClientUx.exe,2023-01-16 16:18:06.736,0 days 00:00:22.679000
2023-01-16 16:18:06.736,Discord.exe,2023-01-16 16:18:13.525,0 days 00:00:06.789000
2023-01-16 16:18:13.525,explorer.exe,2023-01-16 16:18:22.449,0 days 00:00:08.924000
2023-01-16 16:18:22.449,firefox.exe,2023-01-16 16:59:56.320,0 days 00:41:33.871000
